dex,name,type_1,type_2,total,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,is_legendary,is_mythical,is_paradox,is_ultra_beast,is_special,category,generation,has_bug,has_dark,has_dragon,has_electric,has_fairy,has_fighting,has_fire,has_flying,has_ghost,has_grass,has_ground,has_ice,has_normal,has_poison,has_psychic,has_rock,has_steel,has_water,is_dual_type,bst_score,type_score,balance_score,access_score,total_rating,tier
531,AudinoMega Audino,Normal,Fairy,545,103,60,126,80,126,50,1.5,32,14.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,32.24484248704561,11.53846153846154,9.72824448662137,7.109495026250039,60.62104353837856,B
531,Audino,Normal,NA,445,103,60,86,60,86,50,1.1,31,25.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,19.25035136485859,4.615384615384616,11.513319372802878,7.109495026250039,42.48855037929612,D
534,Conkeldurr,Fighting,NA,505,105,140,95,55,65,45,1.4,87,44.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,27.81186677390261,6.923076923076923,8.535219513815486,7.109495026250039,50.37965823704506,C
537,Seismitoad,Water,Ground,509,105,95,75,85,75,74,1.5,62,27.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,28.314290856979255,16.153846153846153,14.785743145214614,7.109495026250039,66.36337518229007,A
538,Throh,Fighting,NA,465,120,100,85,30,85,45,1.3,55.5,32.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,22.240555621784797,6.923076923076923,8.344016347256257,7.109495026250039,44.617143918368015,D
539,Sawk,Fighting,NA,465,75,125,75,30,75,85,1.4,51,26,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,22.240555621784797,6.923076923076923,9.15269234163619,7.109495026250039,45.42581991274795,C
542,Leavanny,Bug,Grass,500,75,103,80,70,80,92,1.2,20.5,14.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,27.167147967015715,1.153846153846154,14.961413556027157,7.109495026250039,50.39190270313906,C
545,Scolipede,Bug,Poison,485,60,100,89,55,69,112,2.5,200.5,32.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,25.13264753181465,5.76923076923077,11.318775797067904,7.109495026250039,49.330149124363366,C
547,Whimsicott,Grass,Fairy,480,60,67,85,77,75,116,0.7,6.6,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24.42556935796888,9.230769230769232,12.247529952691998,7.109495026250039,53.013363567680145,C
549,LilligantHisuian Lilligant,Grass,Fighting,480,70,105,75,50,75,105,1.2,19.2,13.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24.42556935796888,3.4615384615384617,11.699452066872345,7.109495026250039,46.69605491262973,C
549,Lilligant,Grass,NA,480,70,60,75,110,75,90,1.1,16.3,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,24.42556935796888,0,12.878533455109988,7.109495026250039,44.41359783932891,D
550,BasculinRed-Striped Form,Water,NA,460,70,92,65,80,55,98,1,18,18,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,21.49719381374998,16.153846153846153,13.024969021788868,7.109495026250039,57.78550401563504,B
550,BasculinBlue-Striped Form,Water,NA,460,70,92,65,80,55,98,1,18,18,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,21.49719381374998,16.153846153846153,13.024969021788868,7.109495026250039,57.78550401563504,B
550,BasculinWhite-Striped Form,Water,NA,460,70,92,65,80,55,98,1,18,18,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,21.49719381374998,16.153846153846153,13.024969021788868,7.109495026250039,57.78550401563504,B
553,Krookodile,Ground,Dark,519,95,117,80,65,70,92,1.5,96.3,42.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,29.515364047665393,13.846153846153847,12.882613920872103,7.109495026250039,63.35362684094138,B
555,DarmanitanGalarian Standard Mode,Ice,NA,480,105,140,55,30,55,95,1.7,120,41.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,24.42556935796888,4.615384615384616,7.266752093093719,7.109495026250039,43.417201092697255,D
555,DarmanitanGalarian Zen Mode,Ice,Fire,540,105,160,55,30,55,135,1.7,120,41.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,31.765185127962102,11.53846153846154,6.384887194855562,7.109495026250039,56.79802888752925,B
555,DarmanitanStandard Mode,Fire,NA,480,105,140,55,30,55,95,1.3,92.9,55,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,24.42556935796888,18.461538461538463,7.266752093093719,7.109495026250039,57.2633549388511,B
555,DarmanitanZen Mode,Fire,Psychic,540,105,30,105,140,105,55,1.3,92.9,55,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,31.765185127962102,11.53846153846154,8.222245810143749,7.109495026250039,58.63538750281743,B
556,Maractus,Grass,NA,461,75,86,67,106,67,60,1,28,28,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,21.64626672600912,0,12.908157577342184,7.109495026250039,41.66391932960134,D
558,Crustle,Bug,Rock,485,70,105,125,65,75,45,1.4,200,102,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25.13264753181465,6.923076923076923,9.745999553833038,7.109495026250039,48.91121903497465,C
560,Scrafty,Dark,Fighting,488,65,90,115,45,115,58,1.1,30,24.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25.550527005953676,9.23076923076923,9.58516313056006,7.109495026250039,51.47595439353301,C
561,Sigilyph,Psychic,Flying,490,72,58,80,103,80,97,1.4,14,7.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,25.826252249031818,10.384615384615385,13.375480753582835,7.109495026250039,56.69584341348008,B
563,Cofagrigus,Ghost,NA,483,58,50,145,95,105,30,1.7,76.5,26.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,24.851343807642714,18.461538461538463,6.987702230992332,7.109495026250039,57.410079526423544,B
565,Carracosta,Water,Rock,495,74,108,133,83,65,32,1.2,81,56.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,26.5048734868033,13.846153846153847,8.55859288446435,7.109495026250039,56.01911524367153,B
567,Archeops,Rock,Flying,567,75,140,65,112,65,110,1.4,32,16.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,34.1032935578477,13.846153846153847,10.425682271628407,7.109495026250039,65.48462470188,A
569,Garbodor,Poison,NA,474,80,95,82,60,82,75,1.9,107.3,29.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,23.561617362346606,9.230769230769232,14.978809888920264,7.109495026250039,54.88069150828614,C
571,ZoroarkHisuian Zoroark,Normal,Ghost,510,55,100,60,125,60,110,1.6,73,28.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,28.437980105000157,11.53846153846154,9.7967419744913,7.109495026250039,56.88267864420303,B
571,Zoroark,Dark,NA,510,60,105,60,120,60,105,1.6,81.1,31.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,28.437980105000157,11.538461538461538,10.366625563898037,7.109495026250039,57.452562233609775,B
573,Cinccino,Normal,NA,470,75,95,60,65,60,115,0.5,7.5,30,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,22.977700672466362,4.615384615384616,11.321771115422873,7.109495026250039,46.02435142952389,C
576,Gothitelle,Psychic,NA,490,70,55,95,95,110,65,1.5,44,19.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,25.826252249031818,4.615384615384616,11.850750494651457,7.109495026250039,49.401882385317926,C
579,Reuniclus,Psychic,NA,490,110,65,75,125,85,30,1,20.1,20.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,25.826252249031818,4.615384615384616,8.758909014324049,7.109495026250039,46.31004090499052,C
581,Swanna,Water,Flying,473,75,87,63,87,63,98,1.3,24.2,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,23.416182765178604,16.153846153846153,13.928532229741165,7.109495026250039,60.60805617501596,B
584,Vanilluxe,Ice,NA,535,71,95,85,110,95,79,1.3,57.5,34,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,31.26389855609462,4.615384615384616,14.67428498517723,7.109495026250039,57.663063182906505,B
586,Sawsbuck,Normal,Grass,475,80,100,70,60,70,95,1.9,92.5,25.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,23.70666399816279,2.307692307692308,13.476863217115785,7.109495026250039,46.60071454922092,C
587,Emolga,Electric,Flying,428,55,75,60,75,60,103,0.4,5,31.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,16.72962492632655,12.692307692307693,12.201424195800302,7.109495026250039,48.73285184068458,C
589,Escavalier,Bug,Steel,495,70,135,105,60,105,20,1,33,33,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,26.5048734868033,16.153846153846153,7.431978108253835,7.109495026250039,57.200192775153326,B
591,Amoonguss,Grass,Poison,464,114,85,70,85,80,30,0.6,10.5,29.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,22.09231638297301,4.615384615384616,9.837605428357485,7.109495026250039,43.65480145296515,D
593,Jellicent,Water,Ghost,480,100,60,70,85,105,60,2.2,135,27.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,24.42556935796888,17.307692307692307,12.207149834679555,7.109495026250039,61.04990652659078,B
594,Alomomola,Water,NA,470,165,75,80,40,45,65,1.2,31.6,21.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,22.977700672466362,16.153846153846153,6.282999540860507,7.109495026250039,52.52404139342306,C
596,Galvantula,Bug,Electric,472,70,77,60,97,60,108,0.8,14.3,22.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,23.270375073673453,5.76923076923077,12.0723162416746,7.109495026250039,48.22141711082886,C
598,Ferrothorn,Grass,Steel,489,74,94,131,54,116,20,1,110,110,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,25.688683718297504,15,7.318501905414544,7.109495026250039,55.116680649962085,B
601,Klinklang,Steel,NA,520,60,100,115,70,85,90,0.6,81,225,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,29.63099596728616,30,12.630580687289594,7.109495026250039,79.37107168082579,S
604,Eelektross,Electric,NA,515,85,115,80,105,80,50,2.1,80.5,18.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,29.044599250431165,9.230769230769232,11.791478219456142,7.109495026250039,57.17634172690658,B
606,Beheeyem,Psychic,NA,485,75,75,75,125,95,40,1,34.5,34.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,25.13264753181465,4.615384615384616,10.002900836820912,7.109495026250039,46.86042801027022,C
609,Chandelure,Ghost,Fire,520,60,55,90,145,90,80,1,34.3,34.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,29.63099596728616,18.461538461538463,9.513553488625279,7.109495026250039,64.71558294369994,B
612,Haxorus,Dragon,NA,540,76,147,90,60,70,97,1.8,105.5,32.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,31.765185127962102,9.230769230769232,10.050600328905396,7.109495026250039,58.156049713886766,B
614,Beartic,Ice,NA,505,95,130,80,70,80,50,2.6,260,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,27.81186677390261,4.615384615384616,10.551610808916788,7.109495026250039,50.08835722445405,C
615,Cryogonal,Ice,NA,515,80,50,50,95,135,105,1.1,148,122.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,29.044599250431165,4.615384615384616,9.253282257484885,7.109495026250039,50.0227611495507,C
617,Accelgor,Bug,NA,495,80,70,40,100,60,145,0.8,25.3,39.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,26.5048734868033,2.307692307692308,8.241167666060512,7.109495026250039,44.163228486806155,D
618,Stunfisk,Ground,Electric,471,109,66,84,81,99,32,0.7,11,22.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,23.124209315372365,12.692307692307693,9.995637875356081,7.109495026250039,52.92164990928618,C
618,StunfiskGalarian Stunfisk,Ground,Steel,471,109,81,99,66,84,32,0.7,20.5,41.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,23.124209315372365,23.076923076923077,9.995637875356081,7.109495026250039,63.30626529390156,B
620,Mienshao,Fighting,NA,510,65,125,60,95,60,105,1.4,35.5,18.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,28.437980105000157,6.923076923076923,10.499764140862109,7.109495026250039,52.970316195189234,C
621,Druddigon,Dragon,NA,485,77,120,90,60,90,48,1.6,139,54.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25.13264753181465,9.230769230769232,10.66516962053482,7.109495026250039,52.13808140936874,C
623,Golurk,Ground,Ghost,483,89,124,80,55,80,55,2.8,330,42.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24.851343807642714,17.307692307692307,10.59948099743762,7.109495026250039,59.868012139022674,B
626,Bouffalant,Normal,NA,490,95,110,95,40,95,55,1.6,94.6,37,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,25.826252249031818,4.615384615384616,10.196835046583441,7.109495026250039,47.74796693724991,C
628,BraviaryHisuian Braviary,Psychic,Flying,510,110,83,70,112,70,65,1.7,43.4,15,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,28.437980105000157,10.384615384615385,12.19808053659549,7.109495026250039,58.13017105246107,B
628,Braviary,Normal,Flying,510,100,123,75,57,75,80,1.5,41,18.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,28.437980105000157,10.384615384615385,11.602148641040328,7.109495026250039,57.53423915690591,B
630,Mandibuzz,Dark,Flying,510,110,65,105,55,95,80,1.2,39.5,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,28.437980105000157,13.846153846153847,11.880359106422194,7.109495026250039,61.27398808382623,B
631,Heatmor,Fire,NA,484,85,97,66,105,66,65,1.4,58,29.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,24.992258978737173,18.461538461538463,12.919405537091786,7.109495026250039,63.48269800361746,B
632,Durant,Bug,Steel,484,58,109,112,48,48,109,0.3,33,366.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,24.992258978737173,16.153846153846153,8.966161493651713,7.109495026250039,57.22176165248508,B
635,Hydreigon,Dark,Dragon,600,92,105,90,125,90,98,1.8,160,49.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,36.18602140403562,10.384615384615385,15.252358069053189,7.109495026250039,68.93248988395423,A
637,Volcarona,Bug,Fire,550,85,60,65,135,105,100,1.6,46,18,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,32.70297904774574,10.384615384615385,10.888280618167382,7.109495026250039,61.08537007677855,B
638,Cobalion,Steel,Fighting,580,91,90,129,90,72,108,2.1,250,56.7,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,35.01786567250334,18.46153846153846,13.35729950593284,2.209738922201878,69.04644256217652,A
639,Terrakion,Rock,Fighting,580,91,129,90,72,90,108,1.9,260,72,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35.01786567250334,9.23076923076923,13.35729950593284,2.209738922201878,59.8156733314073,B
640,Virizion,Grass,Fighting,580,91,90,72,90,129,108,2,200,50,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35.01786567250334,3.4615384615384617,13.35729950593284,2.209738922201878,54.04644256217652,C
641,TornadusIncarnate Forme,Flying,NA,580,79,115,70,125,80,111,1.5,63,28,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,35.01786567250334,16.153846153846153,12.42661098757478,2.209738922201878,65.80806173612615,A
641,TornadusTherian Forme,Flying,NA,580,79,100,80,110,90,121,1.4,63,32.1,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,35.01786567250334,16.153846153846153,14.120637893604433,2.209738922201878,67.50208864215581,A
642,ThundurusTherian Forme,Electric,Flying,580,79,105,70,145,80,101,3,61,6.8,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35.01786567250334,12.692307692307693,11.370125229200651,2.209738922201878,61.290037516213566,B
