dex,name,category,generation,type_1,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,outlier_count,PC1,PC2,PC3,PC4,PC5,cluster
487,GiratinaAltered Forme,Legendary,Gen 4,Ghost,150,100,120,100,120,90,4.5,750,37,1,6.139849569975693,1.7899181747638604,1.7250868315176164,-0.9775161580956144,1.6222756078194644,4
488,Cresselia,Legendary,Gen 4,Psychic,120,70,110,75,120,85,1.5,85.6,38,0,1.9121101764806716,0.1474932395841671,-0.9846009479441706,-0.6399687474426484,-0.3443676249599552,1
489,Phione,Mythical,Gen 4,Water,80,80,80,80,80,80,0.4,3.1,19.4,0,-0.04549906165440525,-0.6392456535168295,-0.556349820252277,0.005902825092708064,-0.48103492685867144,1
490,Manaphy,Mythical,Gen 4,Water,100,100,100,100,100,100,0.3,1.4,15.6,0,1.3156790646885497,-1.0242230091049833,-1.1547241829505919,0.2976477148781521,-0.8858003053431153,1
491,Darkrai,Mythical,Gen 4,Dark,70,90,90,135,90,125,1.5,50.5,22.4,0,1.5607824859497965,-1.751852588226967,-1.0913025652103743,0.6224353419556934,0.35896164817547005,1
492,ShayminSky Forme,Mythical,Gen 4,Grass,100,103,75,120,75,127,0.4,5.2,32.5,0,1.1716302938196306,-1.7019886067318617,-0.6233099844278853,1.380537048219552,-0.011315050711019556,1
492,ShayminLand Forme,Mythical,Gen 4,Grass,100,100,100,100,100,100,0.2,2.1,52.5,0,1.2697109075736923,-0.5338226775691184,-1.4131087855042153,0.7408123474254826,-0.6020727626555803,1
493,Arceus,Mythical,Gen 4,Normal,120,120,120,120,120,120,3.2,320,31.3,1,4.615530315409276,-0.2680812828832798,-0.11338709507261285,0.14291054092742073,0.2568903787584984,4
494,Victini,Mythical,Gen 5,Psychic,100,100,100,100,100,100,0.4,4,25,0,1.3521567316036376,-0.8927266409089551,-1.1735588973954563,0.3829886416239473,-0.7827521685816661,1
495,Snivy,Regular,Gen 5,Grass,45,45,55,45,55,63,0.6,8.1,22.5,0,-2.033827920767075,-0.2255199486430583,0.15623394584916,-0.3254778748072858,0.05298085442087033,3
496,Servine,Regular,Gen 5,Grass,60,60,75,60,75,83,0.8,16,25,0,-0.7378653314347732,-0.4582214980377638,-0.3893403524515051,-0.0752651935686508,-0.21240664417671773,1
497,Serperior,Regular,Gen 5,Grass,75,75,95,75,95,113,3.3,63,5.8,0,1.506954245556274,-1.0458485341195094,0.025783904331234814,-0.3732203985890789,-0.09188512902081361,1
498,Tepig,Regular,Gen 5,Fire,65,63,45,45,45,45,0.5,9.9,39.6,0,-1.9190910849336427,0.2625127285785783,0.6944541157529805,-0.134294936689753,0.0692916184217704,3
499,Pignite,Regular,Gen 5,Fire,90,93,55,70,55,55,1,55.5,55.5,0,-0.29807928539556316,0.30472016734239105,0.7012666039579835,0.2993230736099085,0.14746909899916905,1
500,Emboar,Regular,Gen 5,Fire,110,123,65,100,65,65,1.6,150,58.6,0,1.4829610993597153,0.2503241981447354,0.8433511336319583,0.5622328448300158,0.32963350997674445,1
501,Oshawott,Regular,Gen 5,Water,55,55,45,63,45,45,0.5,5.9,23.6,0,-1.9903728845449251,-0.1669787962308536,0.46257465085879335,-0.4354860043668942,0.2919988775543465,3
502,Dewott,Regular,Gen 5,Water,75,75,60,83,60,60,0.8,24.5,38.3,0,-0.6052657734062458,-0.21149030176616815,0.10673091785625073,-0.05170349551149503,0.2504772503120983,1
503,SamurottHisuian Samurott,Regular,Gen 5,Water,90,108,80,100,65,85,1.5,58.2,25.9,0,1.016622243716529,-0.655151291172027,0.3004257951184002,0.4038621897540431,-0.2080129389991573,1
503,Samurott,Regular,Gen 5,Water,95,100,85,108,70,70,1.5,94.6,42,0,1.1989231976892065,-0.10576979732812909,0.0713901982934966,0.08297890819541869,0.1365075955466516,1
504,Patrat,Regular,Gen 5,Normal,45,55,39,35,39,42,0.5,11.6,46.4,0,-2.596766326755156,0.4173258891763598,0.7228327267299703,-0.08534363473638315,0.20955729875466195,3
505,Watchog,Regular,Gen 5,Normal,60,85,69,60,69,77,1.1,27,22.3,0,-0.49672633858781756,-0.4203895685219427,0.12801679472592542,0.11272770457756542,-0.42118556615804076,1
506,Lillipup,Regular,Gen 5,Normal,45,60,45,25,45,55,0.4,4.1,25.6,0,-2.4434567477202203,0.05533832717068926,0.7042670131637001,-0.03844333135359457,-0.3007795362487917,3
507,Herdier,Regular,Gen 5,Normal,65,80,65,35,65,60,0.9,14.7,18.1,0,-1.05987284078098,0.019255525157553133,0.48511158125328463,-0.2096645612866532,-0.7425492617337807,3
508,Stoutland,Regular,Gen 5,Normal,85,110,90,45,90,80,1.2,61,42.4,0,0.7061935207501455,0.28783506613607224,-0.04080007560042477,0.3886020915053248,-1.0941132329353196,1
509,Purrloin,Regular,Gen 5,Dark,41,50,37,50,37,66,0.4,10.1,63.1,0,-2.4841629512729844,0.03546758456467164,0.3818473058506361,0.5619865067279366,0.6671313401155432,3
510,Liepard,Regular,Gen 5,Dark,64,88,50,88,50,106,1.1,37.5,31,0,-0.3420356928285275,-1.2415465661761047,0.449123247627072,1.0582320786836774,0.3895885802501215,1
511,Pansage,Regular,Gen 5,Grass,50,53,48,53,48,64,0.6,10.5,29.2,0,-1.9390629092836809,-0.28763290468818536,0.37064275260725066,-0.047974539475901565,0.23094102855054108,3
512,Simisage,Regular,Gen 5,Grass,75,98,63,98,63,101,1.1,30.5,25.2,0,0.31896181355291287,-1.2122133737071918,0.11750699130873486,0.7978070999722764,0.0781422559580578,1
513,Pansear,Regular,Gen 5,Fire,50,53,48,53,48,64,0.6,11,30.6,0,-1.938137718751461,-0.26772102856767066,0.36323098362180295,-0.03200963856271531,0.24363110343211852,3
514,Simisear,Regular,Gen 5,Fire,75,98,63,98,63,101,1,28,28,0,0.27765263771965903,-1.181969634821291,0.061428278858862,0.8517572533047438,0.07509604480294123,1
515,Panpour,Regular,Gen 5,Water,50,53,48,53,48,64,0.6,13.5,37.5,0,-1.9334696809643168,-0.16948511886994488,0.3267881711869942,0.04667310342019875,0.3062638275830423,3
516,Simipour,Regular,Gen 5,Water,75,98,63,98,63,101,1,29,29,0,0.28026055105291553,-1.1659683588675172,0.057693325751705285,0.8631353286368104,0.08575848994075787,1
517,Munna,Regular,Gen 5,Psychic,76,25,45,67,55,24,0.6,23.3,64.7,0,-1.9388369459375836,0.7789219306602391,0.06435062774651498,-0.9491311789783268,1.171038363994072,3
518,Musharna,Regular,Gen 5,Psychic,116,55,85,107,95,29,1.1,60.5,50,0,0.7634217779399963,0.6357439271239664,-0.7515124746238797,-1.4457465870062944,0.6478280201681379,1
519,Pidove,Regular,Gen 5,Normal,50,55,50,36,30,43,0.3,2.1,23.3,0,-2.5732978369118666,0.20609517254510348,0.8906913409846069,-0.24410368538170651,-0.22116046139828577,3
520,Tranquill,Regular,Gen 5,Normal,62,77,62,50,42,65,0.6,15,41.7,0,-1.3924520887298506,0.09081359703162363,0.5807091546683907,0.41739286894119504,-0.29840465494087476,3
521,Unfezant,Regular,Gen 5,Normal,80,115,80,65,55,93,1.2,29,20.1,0,0.3293318534900316,-0.591121608933994,0.6683004500454207,0.8398837114163337,-0.9630221876255245,1
522,Blitzle,Regular,Gen 5,Electric,45,60,32,50,32,76,0.8,29.8,46.6,0,-2.1561919006099988,-0.3427629108261783,0.9089227482395983,0.6833605244143091,0.6133546636451812,3
523,Zebstrika,Regular,Gen 5,Electric,75,100,63,80,63,116,1.6,79.5,31.1,0,0.5748700141661603,-1.072274859756828,0.520928482442831,1.1180669752393617,0.0891003284087842,1
524,Roggenrola,Regular,Gen 5,Rock,55,75,85,25,25,15,0.4,18,112.5,0,-2.181123246654997,2.4357441455912276,0.48746380971382036,0.3633836003557181,-0.53557754971132,3
525,Boldore,Regular,Gen 5,Rock,70,105,105,50,40,20,0.9,102,125.9,1,-0.45150255595341565,2.719757107512102,0.3015392750073401,0.5900322764234697,-0.5684254974764801,2
526,Gigalith,Regular,Gen 5,Rock,85,135,130,60,80,25,1.7,260,90,0,1.849622883413613,2.7239692805300066,0.23429789923604133,-0.06684851296290717,-1.0561618567554734,2
527,Woobat,Regular,Gen 5,Psychic,65,45,43,55,43,72,0.4,2.1,13.1,0,-1.931672424596464,-0.6979641196620504,0.5981829820251647,-0.08366662939201727,0.2877539245876328,3
528,Swoobat,Regular,Gen 5,Psychic,67,57,55,77,55,114,0.9,10.5,13,0,-0.7397331876941986,-1.5199872224609794,0.17785585629434583,0.6051418805817793,0.3686687406035385,1
529,Drilbur,Regular,Gen 5,Ground,60,85,40,30,45,68,0.3,8.5,94.4,0,-1.87102826123991,0.6713982308510915,0.5384073685449424,1.342871645542172,0.057433649315033086,3
530,Excadrill,Regular,Gen 5,Ground,110,135,60,50,65,88,0.7,40.4,82.4,0,0.5847931279703587,0.32689676668410067,0.7092177226481905,1.7679653801146837,-0.6721851205806402,1
531,AudinoMega Audino,Regular,Gen 5,Normal,103,60,126,80,126,50,1.5,32,14.2,0,1.439829856530406,0.37373199781826527,-1.4715757341368767,-1.859861149094173,-0.7862282393483334,1
531,Audino,Regular,Gen 5,Normal,103,60,86,60,86,50,1.1,31,25.6,0,0.10533218185282722,0.3553943538097852,-0.15580847503384931,-1.0359047930545602,-0.33771934582933977,1
532,Timburr,Regular,Gen 5,Fighting,75,80,55,25,35,35,0.6,12.5,34.7,0,-1.8076339036032358,0.7328515647948892,1.2977365351882946,-0.1140037067989895,-0.659056174364917,3
533,Gurdurr,Regular,Gen 5,Fighting,85,105,85,40,50,40,1.2,40,27.8,0,-0.3312368062766452,0.797725082993278,1.0426302036690396,-0.21645203728992185,-1.2196808478832892,1
534,Conkeldurr,Regular,Gen 5,Fighting,105,140,95,55,65,45,1.4,87,44.4,0,1.1043165487444855,1.024389745017369,0.9345974971646024,0.226904160674116,-1.410468000987787,1
535,Tympole,Regular,Gen 5,Water,50,50,40,50,40,64,0.5,4.5,18,0,-2.250180803731353,-0.4956156757457981,0.6667159901257248,-0.0728882849186028,0.250443519129131,3
536,Palpitoad,Regular,Gen 5,Water,75,65,55,65,55,69,0.8,17,26.6,0,-0.9876068034271899,-0.40093557420876536,0.41717961117308733,-0.026576795370928885,0.13854378711223647,3
537,Seismitoad,Regular,Gen 5,Water,105,95,75,85,75,74,1.5,62,27.6,0,0.9403410447183094,-0.31485340806930295,0.35457210891532764,-0.05099700799398843,-0.11840647683553229,1
538,Throh,Regular,Gen 5,Fighting,120,100,85,30,85,45,1.3,55.5,32.8,0,0.6167335534465436,0.9360851664698283,0.6815117443541272,-0.5457408802202062,-1.1698474932536596,1
539,Sawk,Regular,Gen 5,Fighting,75,125,75,30,75,85,1.4,51,26,0,0.2836389078346236,-0.05157569388271768,0.7405023082357249,0.7101643247934817,-1.3720924724978527,1
540,Sewaddle,Regular,Gen 5,Bug,45,53,70,40,60,42,0.3,2.5,27.8,0,-2.016608607556595,0.4026433071289029,-0.11616862179597026,-0.6269613047508624,-0.45680777121545096,3
541,Swadloon,Regular,Gen 5,Bug,55,63,90,50,80,42,0.5,7.3,29.2,0,-1.0637803303859432,0.5365277049593392,-0.6495795615724875,-0.8454737741368408,-0.7589733467804887,3
542,Leavanny,Regular,Gen 5,Bug,75,103,80,70,80,92,1.2,20.5,14.2,0,0.45307070372537217,-0.7792109281649175,-0.04273679172737016,0.3380701444237445,-0.7882717037142367,1
543,Venipede,Regular,Gen 5,Bug,30,45,59,30,39,57,0.4,5.3,33.1,0,-2.703475535106239,0.20902284799398918,0.351837727160654,-0.08221452643912674,-0.19366448392745053,3
544,Whirlipede,Regular,Gen 5,Bug,40,55,99,40,79,47,1.2,58.5,40.6,0,-0.9885867962210978,0.9180359662986408,-0.5456320150341283,-0.8541295972656269,-0.5750792114965682,3
545,Scolipede,Regular,Gen 5,Bug,60,100,89,55,69,112,2.5,200.5,32.1,0,1.0984108089723332,-0.14764352226668648,0.8018146506840506,0.7507427553549987,-0.2366966526047263,1
546,Cottonee,Regular,Gen 5,Grass,40,27,60,37,50,66,0.3,0.6,6.7,0,-2.5087295957809257,-0.36662244551181844,0.10114428798183905,-0.5558665092732447,-0.08149301014670088,3
547,Whimsicott,Regular,Gen 5,Grass,60,67,85,77,75,116,0.7,6.6,13.5,0,-0.177785517231498,-1.2760596500820376,-0.6740410739698551,0.511266684403874,-0.35717802510421026,1
548,Petilil,Regular,Gen 5,Grass,45,35,50,70,50,30,0.5,6.6,26.4,0,-2.2981043751502503,0.08922114330973507,0.0217137178878299,-1.0352665069552103,0.6006210075847207,3
549,LilligantHisuian Lilligant,Regular,Gen 5,Grass,70,105,75,50,75,105,1.2,19.2,13.3,0,0.160241524153375,-0.8695770477703593,0.2600497543322755,0.7341987290144675,-0.9987835798292727,1
549,Lilligant,Regular,Gen 5,Grass,70,60,75,110,75,90,1.1,16.3,13.5,0,0.08685988659650132,-1.2314942801918536,-0.631603379707454,-0.23380474740056117,0.44951856328060635,1
550,BasculinRed-Striped Form,Regular,Gen 5,Water,70,92,65,80,55,98,1,18,18,0,-0.18592451428697002,-1.0755189078698242,0.35169971954294055,0.7144234553396078,-0.2288980627261852,1
550,BasculinBlue-Striped Form,Regular,Gen 5,Water,70,92,65,80,55,98,1,18,18,0,-0.18592451428697002,-1.0755189078698242,0.35169971954294055,0.7144234553396078,-0.2288980627261852,1
550,BasculinWhite-Striped Form,Regular,Gen 5,Water,70,92,65,80,55,98,1,18,18,0,-0.18592451428697002,-1.0755189078698242,0.35169971954294055,0.7144234553396078,-0.2288980627261852,1
551,Sandile,Regular,Gen 5,Ground,50,72,35,35,35,65,0.7,15.2,31,0,-2.1644054183461185,-0.20607351183959646,1.1327971878460261,0.43299275701002016,-0.02031270788810592,3
552,Krokorok,Regular,Gen 5,Ground,60,82,45,45,45,74,1,33.4,33.4,0,-1.3212165232993915,-0.27195656526387857,0.9701501599114389,0.5301782904866053,-0.07238484747501595,3
553,Krookodile,Regular,Gen 5,Ground,95,117,80,65,70,92,1.5,96.3,42.8,0,1.0656878169547552,-0.08303391946722077,0.6103058412335959,0.8563238495190483,-0.5789680299306309,1
554,DarumakaGalarian Darumaka,Regular,Gen 5,Ice,70,90,45,15,45,50,0.7,40,81.6,0,-1.6508654754798613,1.1326590546743605,1.080531978751145,0.7951732185911871,-0.2788105665984891,3
554,Darumaka,Regular,Gen 5,Fire,70,90,45,15,45,50,0.6,37.5,104.2,0,-1.7005075062701014,1.4249500327200733,0.9024788328001456,1.0751923633610185,-0.11996202687488589,3
555,DarmanitanGalarian Standard Mode,Regular,Gen 5,Ice,105,140,55,30,55,95,1.7,120,41.5,0,0.8071171605651366,0.04223633942908127,1.9258933514527157,1.4531605224445916,-0.8633977172153013,1
555,DarmanitanGalarian Zen Mode,Regular,Gen 5,Ice,105,160,55,30,55,135,1.7,120,41.5,0,1.3377116400467468,-0.6554360901457545,1.9715854812249667,2.528406298906647,-1.111480998589963,1
555,DarmanitanStandard Mode,Regular,Gen 5,Fire,105,140,55,30,55,95,1.3,92.9,55,0,0.5891206247806319,0.14634283170357634,1.6459358962541968,1.6958979887014183,-0.8992862238415653,1
555,DarmanitanZen Mode,Regular,Gen 5,Fire,105,30,105,140,105,55,1.3,92.9,55,0,1.3466816822346084,0.18320437972997508,-1.7222444988808234,-1.4464917156606205,1.3079774419483277,1
556,Maractus,Regular,Gen 5,Grass,75,86,67,106,67,60,1,28,28,0,0.017636135184395586,-0.5141560123035753,-0.14019113120203097,-0.2121530486221273,0.24131438390768,1
557,Dwebble,Regular,Gen 5,Bug,50,65,85,35,35,55,0.3,14.5,161.1,1,-1.9199363692797178,2.2451014786129244,-0.37056749133196654,1.516007293646262,0.16769253427392528,2
558,Crustle,Regular,Gen 5,Bug,70,105,125,65,75,45,1.4,200,102,0,1.043899528368031,2.2454244431009274,-0.3450267791893339,0.24752519715399962,-0.5407398880418862,2
559,Scraggy,Regular,Gen 5,Dark,50,75,70,35,70,48,0.6,11.8,32.8,0,-1.428581732081257,0.43118766743938297,-0.021476047617092583,-0.3328137331808898,-0.7214811412490792,3
560,Scrafty,Regular,Gen 5,Dark,65,90,115,45,115,58,1.1,30,24.8,0,0.495591748792365,0.5477889040243497,-1.1361117112526564,-0.8208908294252233,-1.5130785701450855,1
561,Sigilyph,Regular,Gen 5,Psychic,72,58,80,103,80,97,1.4,14,7.1,0,0.2895408720626256,-1.3200715672927148,-0.6061880781625969,-0.31729768319485785,0.3048692757305013,1
562,Yamask,Regular,Gen 5,Ghost,38,30,85,55,65,30,0.5,1.5,6,0,-2.0217316053124823,0.3109139345683465,-0.5297921373325405,-1.58671427799018,-0.33277806305740987,3
562,YamaskGalarian Yamask,Regular,Gen 5,Ground,38,55,85,30,65,30,0.5,1.5,6,0,-1.9784416032306005,0.5668743921287139,-0.12088953940822497,-1.2205458788650327,-1.047650097320441,3
563,Cofagrigus,Regular,Gen 5,Ghost,58,50,145,95,105,30,1.7,76.5,26.5,0,0.7765312871744197,1.0071903049678834,-1.6984050574309364,-2.1128425609079264,-0.5527589239009276,1
564,Tirtouga,Regular,Gen 5,Water,54,78,103,53,45,22,0.7,16.5,33.7,0,-1.2232589513242467,1.1380453323100186,0.14899658212469472,-0.7457110502583881,-1.0968901352284417,3
565,Carracosta,Regular,Gen 5,Water,74,108,133,83,65,32,1.2,81,56.3,0,0.7913783372213861,1.4638389556763638,-0.37444088958739935,-0.41888026703024617,-1.2046467114177726,1
566,Archen,Regular,Gen 5,Rock,55,112,45,74,45,70,0.5,9.5,38,0,-1.0047016861557403,-0.5248904193313744,0.5960075913529294,0.9543862703052425,-0.2484538857554476,3
567,Archeops,Regular,Gen 5,Rock,75,140,65,112,65,110,1.4,32,16.3,0,1.189672816254756,-1.6167959834080015,0.3278558419567522,1.301996627601922,-0.3898063222023956,1
568,Trubbish,Regular,Gen 5,Poison,50,50,62,40,62,65,0.6,31,86.1,0,-1.7172246967723197,0.7720061801848312,-0.28816736700430023,0.40589865609842857,0.3662232108720637,3
569,Garbodor,Regular,Gen 5,Poison,80,95,82,60,82,75,1.9,107.3,29.7,0,0.7418655879369217,0.0949792880753417,0.36320704421400435,-0.1110516466826999,-0.3810844894344273,1
570,Zorua,Regular,Gen 5,Dark,40,65,40,80,40,65,0.7,12.5,25.5,0,-1.8220029028987923,-0.7274829584605376,0.41632397502052554,0.1453811870461931,0.5576630564181146,3
570,ZoruaHisuian Zorua,Regular,Gen 5,Normal,35,60,40,85,40,70,0.7,12.5,25.5,0,-1.8720069618786097,-0.875751240499076,0.2777950966971534,0.18246099100877936,0.7057181476150651,3
571,ZoroarkHisuian Zoroark,Regular,Gen 5,Normal,55,100,60,125,60,110,1.6,73,28.5,0,0.5921709340794841,-1.5585746206378048,0.008949257298694446,0.9615715518080332,0.7094602539999301,1
571,Zoroark,Regular,Gen 5,Dark,60,105,60,120,60,105,1.6,81.1,31.7,0,0.6653612622349026,-1.3455460777112287,0.14741060758316424,0.9607077914673541,0.6077061058280958,1
572,Minccino,Regular,Gen 5,Normal,55,50,40,40,40,75,0.4,5.8,36.3,0,-2.2323350299677487,-0.32615665947578093,0.6446511712580713,0.3923468023077077,0.2614148487817617,3
573,Cinccino,Regular,Gen 5,Normal,75,95,60,65,60,115,0.5,7.5,30,0,-0.29723773876781867,-1.1385741872133615,0.20797076860291835,1.333583138069443,-0.3948423356134836,1
574,Gothita,Regular,Gen 5,Psychic,45,30,50,55,65,45,0.4,5.8,36.3,0,-2.248568985755175,0.08878529014124548,-0.3253029253496948,-0.7869659575427431,0.5470602209907702,3
575,Gothorita,Regular,Gen 5,Psychic,60,45,70,75,85,55,0.7,18,36.7,0,-0.927040542428346,-0.03845260503422073,-0.842224325397111,-0.7960550947102174,0.35096908704450697,3
576,Gothitelle,Regular,Gen 5,Psychic,70,55,95,95,110,65,1.5,44,19.6,0,0.5924541864313472,-0.3221665301968757,-1.2984055342108032,-1.2425481802952973,0.12921290805541197,1
577,Solosis,Regular,Gen 5,Psychic,45,30,40,105,50,20,0.3,1,11.1,0,-2.26323886380434,-0.4298715400603045,-0.20808472026852098,-1.4576333494810998,1.1410731207945637,3
578,Duosion,Regular,Gen 5,Psychic,65,40,50,125,60,30,0.6,8,22.2,0,-1.192161186893784,-0.5124831269994738,-0.45941379219849393,-1.2741257041444396,1.2728340444835897,3
579,Reuniclus,Regular,Gen 5,Psychic,110,65,75,125,85,30,1,20.1,20.1,0,0.5936506766053385,-0.18437858772076743,-0.5348773830072443,-1.4938595536709545,0.5584048996554039,1
580,Ducklett,Regular,Gen 5,Water,62,44,50,44,50,55,0.5,5.5,22,0,-2.014405114555213,-0.10165451724833224,0.46257877154064403,-0.4400379839556263,0.10666579566746029,3
581,Swanna,Regular,Gen 5,Water,75,87,63,87,63,98,1.3,24.2,14.3,0,0.10200610991934049,-1.2055453658641817,0.2766628633120527,0.4463277204675648,0.022204425005274503,1
582,Vanillite,Regular,Gen 5,Ice,36,50,50,65,60,44,0.4,5.7,35.6,0,-2.1164945802280455,-0.020913190778458324,-0.2573102999627621,-0.5091518293038684,0.3770458236485417,3
583,Vanillish,Regular,Gen 5,Ice,51,65,65,80,75,59,1.1,41,33.9,0,-0.7329865730526661,-0.1940371313065124,-0.3705280797653698,-0.4482443686394017,0.32667122212623095,3
584,Vanilluxe,Regular,Gen 5,Ice,71,95,85,110,95,79,1.3,57.5,34,0,1.0028466267297966,-0.5832661784735068,-0.8825992703943378,-0.06725906775529797,0.046277213655323945,1
585,Deerling,Regular,Gen 5,Normal,60,60,50,40,50,75,0.6,19.5,54.2,0,-1.6877176119172193,0.05077386180174234,0.4139417069094171,0.5303785663273697,0.15581021129442119,3
586,Sawsbuck,Regular,Gen 5,Normal,80,100,70,60,70,95,1.9,92.5,25.6,0,0.6067829084344333,-0.46072880083056467,0.7396964927548844,0.4872095900027529,-0.28776129830184244,1
587,Emolga,Regular,Gen 5,Electric,55,75,60,75,60,103,0.4,5,31.3,0,-0.872847785545182,-1.0617911570942908,-0.226541056797596,0.8822601939968369,0.005218882286348148,1
588,Karrablast,Regular,Gen 5,Bug,50,75,45,40,45,60,0.5,5.9,23.6,0,-1.955568415771985,-0.2015792815635173,0.7408602778477537,0.1774960013854761,-0.3034688722697332,3
589,Escavalier,Regular,Gen 5,Bug,70,135,105,60,105,20,1,33,33,0,0.7198427343374897,1.0765227805004876,-0.6046618906184802,-0.7947776098003748,-1.7915301697615593,1
590,Foongus,Regular,Gen 5,Grass,69,55,45,55,55,15,0.2,1,25,0,-2.056193290437896,0.45366162461922876,0.3931961057232458,-1.0790918406053671,0.08804750166034853,3
591,Amoonguss,Regular,Gen 5,Grass,114,85,70,85,80,30,0.6,10.5,29.2,0,0.19723417415371705,0.28432451305164574,-0.020190253657244542,-0.9088528717571371,-0.2261120528905224,1
592,Frillish,Regular,Gen 5,Water,55,40,50,65,85,40,1.2,33,22.9,0,-1.2978601985436766,-0.04751972394539078,-0.2880648261947118,-1.3306861883597225,0.6464653999012571,3
593,Jellicent,Regular,Gen 5,Water,100,60,70,85,105,60,2.2,135,27.9,0,1.119689209007918,0.021267777797912196,-0.098564881689526,-1.2237729485644175,0.7941503496472176,1
594,Alomomola,Regular,Gen 5,Water,165,75,80,40,45,65,1.2,31.6,21.9,0,0.5830196342209494,0.3858785985172624,1.7097696785162784,-0.21699619476094567,-0.7036942940222778,1
595,Joltik,Regular,Gen 5,Bug,50,47,50,57,50,65,0.1,0.6,60,0,-2.119054597144512,0.053924801077326556,-0.15384210513164687,0.32104872866459366,0.4694171437162019,3
596,Galvantula,Regular,Gen 5,Bug,70,77,60,97,60,108,0.8,14.3,22.3,0,-0.1908483113153231,-1.440907030782055,-0.09220581276487101,0.7563415248353793,0.31493491822322744,1
597,Ferroseed,Regular,Gen 5,Grass,44,50,91,24,86,10,0.6,18.8,52.2,0,-1.743402147260273,1.6790160075074652,-0.7384474556847659,-1.4290259964838394,-0.7454608638127391,3
598,Ferrothorn,Regular,Gen 5,Grass,74,94,131,54,116,20,1,110,110,0,0.876000415997045,2.656577626797698,-1.5936187793088135,-0.6580988195387427,-0.9026606082716618,2
599,Klink,Regular,Gen 5,Steel,40,55,70,45,60,30,0.3,21,233.3,1,-2.1359386263601023,3.3190677585824266,-1.3933213897873662,1.498326551208026,1.2920817808481975,2
600,Klang,Regular,Gen 5,Steel,60,80,95,70,85,50,0.6,51,141.7,1,-0.2760323498072905,1.8533104662101043,-1.4244022112813433,0.6830063156096753,0.2323201964011502,2
601,Klinklang,Regular,Gen 5,Steel,60,100,115,70,85,90,0.6,81,225,1,0.5456910775012677,2.5635236681419045,-2.0369340980426207,2.6299905840551907,0.3851479283628412,2
602,Tynamo,Regular,Gen 5,Electric,35,55,40,45,40,60,0.2,0.3,7.5,0,-2.6091860601183976,-0.5562074678990359,0.5751834837765328,-0.11119538628850234,-0.05641635360933053,3
603,Eelektrik,Regular,Gen 5,Electric,65,85,70,75,70,40,1.2,22,15.3,0,-0.4874534959937691,-0.021416157909014133,0.13728168848830094,-0.7941677786251284,-0.3283077707623056,1
604,Eelektross,Regular,Gen 5,Electric,85,115,80,105,80,50,2.1,80.5,18.3,0,1.2822700909731066,-0.17704091904250557,0.29096798459450546,-0.596621726344519,-0.17727825670745076,1
605,Elgyem,Regular,Gen 5,Psychic,55,55,55,85,55,30,0.5,9,36,0,-1.6205084912952255,0.1306779523306308,-0.12032997248751402,-0.7823066075801363,0.506155767367782,3
606,Beheeyem,Regular,Gen 5,Psychic,75,75,75,125,95,40,1,34.5,34.5,0,0.4109768366117171,-0.21884500129775183,-1.0886151668860486,-1.0437396980388591,0.5671494555960461,1
607,Litwick,Regular,Gen 5,Ghost,50,30,55,65,55,20,0.3,3.1,34.4,0,-2.3600325314556847,0.4693152246259029,-0.1835428316593396,-1.239442743338549,0.5237069236500137,3
608,Lampent,Regular,Gen 5,Ghost,60,40,60,95,60,55,0.6,13,36.1,0,-1.2709310250109598,-0.335178054475912,-0.44794686236040293,-0.5824508657195432,0.8404980701901528,3
609,Chandelure,Regular,Gen 5,Ghost,60,55,90,145,90,80,1,34.3,34.3,0,0.5444399677023267,-0.9763407386455334,-1.691186681923864,-0.5037548255719047,0.9173508132550536,1
610,Axew,Regular,Gen 5,Dragon,46,87,60,30,40,57,0.6,18,50,0,-1.8283224826235194,0.5025792246184944,0.7343021020229258,0.5671272795215876,-0.6241251921324458,3
611,Fraxure,Regular,Gen 5,Dragon,66,117,70,40,50,67,1,36,36,0,-0.5430840288306078,0.21872714919164202,0.9263279839775937,0.7169752076115407,-1.0854156885882866,1
612,Haxorus,Regular,Gen 5,Dragon,76,147,90,60,70,97,1.8,105.5,32.6,0,1.3643177243925122,-0.1608186170335162,0.745300901291355,1.162933108657097,-1.271163251256366,1
613,Cubchoo,Regular,Gen 5,Ice,55,70,40,60,40,40,0.5,8.5,34,0,-1.9971975192031706,0.04632952701850385,0.7089468057619164,-0.14923642974009385,0.20159289614974446,3
614,Beartic,Regular,Gen 5,Ice,95,130,80,70,80,50,2.6,260,38.5,0,1.9551579889391622,0.96886987226432,1.2987881748911378,-0.24360516668872884,-0.16790313586041386,4
615,Cryogonal,Regular,Gen 5,Ice,80,50,50,95,135,105,1.1,148,122.3,1,0.9139850536897803,0.10846253645515902,-1.9014360820269411,0.6673672466526106,2.072649783395816,1
616,Shelmet,Regular,Gen 5,Bug,50,40,85,40,65,25,0.4,7.7,48.1,0,-1.937516608358061,1.1513156563685343,-0.47320279366741735,-1.0507352945298774,-0.35078963630427723,3
617,Accelgor,Regular,Gen 5,Bug,80,70,40,100,60,145,0.8,25.3,39.5,0,-0.030264456877464412,-2.0567556046695286,-0.016279362432581993,1.67517561310791,1.031405614072355,1
