dex,name,type_1,type_2,total,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,is_legendary,is_mythical,is_paradox,is_ultra_beast,is_special,category,generation,has_bug,has_dark,has_dragon,has_electric,has_fairy,has_fighting,has_fire,has_flying,has_ghost,has_grass,has_ground,has_ice,has_normal,has_poison,has_psychic,has_rock,has_steel,has_water,is_dual_type,bst_score,type_score,balance_score,access_score,total_rating,tier
549,LilligantHisuian Lilligant,Grass,Fighting,480,70,105,75,50,75,105,1.2,19.2,13.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,3.4615384615384617,16.397721313330397,10,54.85925977486886,D
549,Lilligant,Grass,NA,480,70,60,75,110,75,90,1.1,16.3,13.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25,0,17.426573933183093,10,52.42657393318309,D
550,BasculinRed-Striped Form,Water,NA,460,70,92,65,80,55,98,1,18,18,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,25,16.153846153846153,17.54772155120844,10,68.7015677050546,B
550,BasculinBlue-Striped Form,Water,NA,460,70,92,65,80,55,98,1,18,18,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,25,16.153846153846153,17.54772155120844,10,68.7015677050546,B
550,BasculinWhite-Striped Form,Water,NA,460,70,92,65,80,55,98,1,18,18,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,25,16.153846153846153,17.54772155120844,10,68.7015677050546,B
553,Krookodile,Ground,Dark,519,95,117,80,65,70,92,1.5,96.3,42.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,13.846153846153847,17.429968362038966,10,71.27612220819282,B
555,DarmanitanGalarian Standard Mode,Ice,NA,480,105,140,55,30,55,95,1.7,120,41.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,25,4.615384615384616,11.294889306197136,10,50.910273921581755,D
555,DarmanitanGalarian Zen Mode,Ice,Fire,540,105,160,55,30,55,135,1.7,120,41.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,11.53846153846154,9.908629592853613,10,61.447091131315155,C
555,DarmanitanStandard Mode,Fire,NA,480,105,140,55,30,55,95,1.3,92.9,55,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25,18.461538461538463,11.294889306197136,10,64.7564277677356,C
555,DarmanitanZen Mode,Fire,Psychic,540,105,30,105,140,105,55,1.3,92.9,55,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,30,11.53846153846154,12.618555555555556,10,64.15701709401709,C
556,Maractus,Grass,NA,461,75,86,67,106,67,60,1,28,28,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25,0,17.451193036809894,10,52.4511930368099,D
558,Crustle,Bug,Rock,485,70,105,125,65,75,45,1.4,200,102,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,25,6.923076923076923,14.440250357816065,10,56.36332728089299,C
560,Scrafty,Dark,Fighting,488,65,90,115,45,115,58,1.1,30,24.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,9.23076923076923,14.261947368925235,10,58.49271659969446,C
561,Sigilyph,Psychic,Flying,490,72,58,80,103,80,97,1.4,14,7.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,25,10.384615384615385,17.83225866613639,10,63.21687405075178,C
563,Cofagrigus,Ghost,NA,483,58,50,145,95,105,30,1.7,76.5,26.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25,18.461538461538463,10.875315010347482,10,64.33685347188595,C
565,Carracosta,Water,Rock,495,74,108,133,83,65,32,1.2,81,56.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,25,13.846153846153847,13.048145721421553,10,61.8942995675754,C
567,Archeops,Rock,Flying,567,75,140,65,112,65,110,1.4,32,16.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35,13.846153846153847,15.162605432553518,10,74.00875927870736,B
569,Garbodor,Poison,NA,474,80,95,82,60,82,75,1.9,107.3,29.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,FALSE,25,9.230769230769232,19.04533908923361,10,63.27610832000285,C
571,ZoroarkHisuian Zoroark,Normal,Ghost,510,55,100,60,125,60,110,1.6,73,28.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,11.53846153846154,14.495893140422364,10,66.0343546788839,B
571,Zoroark,Dark,NA,510,60,105,60,120,60,105,1.6,81.1,31.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30,11.538461538461538,15.101737314400744,10,66.64019885286228,B
573,Cinccino,Normal,NA,470,75,95,60,65,60,115,0.5,7.5,30,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,25,4.615384615384616,16.046114060271073,10,55.66149867565569,C
576,Gothitelle,Psychic,NA,490,70,55,95,95,110,65,1.5,44,19.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,25,4.615384615384616,16.535400380343,10,56.15078499572762,C
579,Reuniclus,Psychic,NA,490,110,65,75,125,85,30,1,20.1,20.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,25,4.615384615384616,13.296043262499698,10,52.911427877884314,D
581,Swanna,Water,Flying,473,75,87,63,87,63,98,1.3,24.2,14.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,25,16.153846153846153,18.266389517053053,10,69.4202356708992,B
584,Vanilluxe,Ice,NA,535,71,95,85,110,95,79,1.3,57.5,34,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,30,4.615384615384616,18.825254199329187,10,63.4406388147138,C
586,Sawsbuck,Normal,Grass,475,80,100,70,60,70,95,1.9,92.5,25.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,2.307692307692308,17.913169163909856,10,55.22086147160216,C
587,Emolga,Electric,Flying,428,55,75,60,75,60,103,0.4,5,31.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,20,12.692307692307693,16.847865679570074,10,59.54017337187777,C
589,Escavalier,Bug,Steel,495,70,135,105,60,105,20,1,33,33,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,25,16.153846153846153,11.535790567846913,10,62.68963672169306,C
591,Amoonguss,Grass,Poison,464,114,85,70,85,80,30,0.6,10.5,29.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,25,4.615384615384616,14.540493812028885,10,54.1558784274135,D
593,Jellicent,Water,Ghost,480,100,60,70,85,105,60,2.2,135,27.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,25,17.307692307692307,16.852892619828026,10,69.16058492752033,B
594,Alomomola,Water,NA,470,165,75,80,40,45,65,1.2,31.6,21.9,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,25,16.153846153846153,9.736264655058505,10,60.89011080890466,C
596,Galvantula,Bug,Electric,472,70,77,60,97,60,108,0.8,14.3,22.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,5.76923076923077,16.733882028997964,10,57.503112798228734,C
598,Ferrothorn,Grass,Steel,489,74,94,131,54,116,20,1,110,110,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,25,15,11.370925221094007,10,61.370925221094005,C
601,Klinklang,Steel,NA,520,60,100,115,70,85,90,0.6,81,225,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,FALSE,30,30,17.218264262338657,10,87.21826426233866,S
604,Eelektross,Electric,NA,515,85,115,80,105,80,50,2.1,80.5,18.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30,9.230769230769232,16.48167416298786,10,65.7124433937571,B
606,Beheeyem,Psychic,NA,485,75,75,75,125,95,40,1,34.5,34.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,25,4.615384615384616,14.719035756215142,10,54.33442037159976,D
609,Chandelure,Ghost,Fire,520,60,55,90,145,90,80,1,34.3,34.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,18.461538461538463,14.18159632499825,10,72.64313478653672,B
612,Haxorus,Dragon,NA,540,76,147,90,60,70,97,1.8,105.5,32.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30,9.230769230769232,14.770009500636549,10,64.00077873140577,C
614,Beartic,Ice,NA,505,95,130,80,70,80,50,2.6,260,38.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,30,4.615384615384616,15.291253154714543,10,59.90663777009915,C
615,Cryogonal,Ice,NA,515,80,50,50,95,135,105,1.1,148,122.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,30,4.615384615384616,13.884371465149197,10,58.499756080533814,C
617,Accelgor,Bug,NA,495,80,70,40,100,60,145,0.8,25.3,39.5,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25,2.307692307692308,12.643185657413191,10,49.9508779651055,D
618,Stunfisk,Ground,Electric,471,109,66,84,81,99,32,0.7,11,22.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,12.692307692307693,14.711252924015529,10,62.40356061632322,C
618,StunfiskGalarian Stunfisk,Ground,Steel,471,109,81,99,66,84,32,0.7,20.5,41.8,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,25,23.076923076923077,14.711252924015529,10,72.7881760009386,B
620,Mienshao,Fighting,NA,510,65,125,60,95,60,105,1.4,35.5,18.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,30,6.923076923076923,15.23847387803782,10,62.16155080111474,C
621,Druddigon,Dragon,NA,485,77,120,90,60,90,48,1.6,139,54.3,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25,9.230769230769232,15.40595427912746,10,59.6367235098967,C
623,Golurk,Ground,Ghost,483,89,124,80,55,80,55,2.8,330,42.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,25,17.307692307692307,15.339754664753933,10,67.64744697244623,B
626,Bouffalant,Normal,NA,490,95,110,95,40,95,55,1.6,94.6,37,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,25,4.615384615384616,14.924787843318901,10,54.540172458703516,D
628,BraviaryHisuian Braviary,Psychic,Flying,510,110,83,70,112,70,65,1.7,43.4,15,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,30,10.384615384615385,16.844928955321222,10,67.22954433993661,B
628,Braviary,Normal,Flying,510,100,123,75,57,75,80,1.5,41,18.2,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,10.384615384615385,16.308232845900314,10,66.6928482305157,B
630,Mandibuzz,Dark,Flying,510,110,65,105,55,95,80,1.2,39.5,27.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,30,13.846153846153847,16.562137978801665,10,70.40829182495551,B
631,Heatmor,Fire,NA,484,85,97,66,105,66,65,1.4,58,29.6,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,25,18.461538461538463,17.460525848876017,10,70.92206431041448,B
632,Durant,Bug,Steel,484,58,109,112,48,48,109,0.3,33,366.7,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,25,16.153846153846153,13.546627487423875,10,64.70047364127004,C
635,Hydreigon,Dark,Dragon,600,92,105,90,125,90,98,1.8,160,49.4,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,10.384615384615385,19.23925476943999,10,79.62387015405538,A
637,Volcarona,Bug,Fire,550,85,60,65,135,105,100,1.6,46,18,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35,10.384615384615385,15.627795302937283,10,71.01241068755267,B
638,Cobalion,Steel,Fighting,580,91,90,129,90,72,108,2.1,250,56.7,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,35,18.46153846153846,17.81768389338808,0,71.27922235492653,B
639,Terrakion,Rock,Fighting,580,91,129,90,72,90,108,1.9,260,72,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,35,9.23076923076923,17.81768389338808,0,62.048453124157305,C
640,Virizion,Grass,Fighting,580,91,90,72,90,129,108,2,200,50,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35,3.4615384615384617,17.81768389338808,0,56.27922235492654,C
641,TornadusIncarnate Forme,Flying,NA,580,79,115,70,125,80,111,1.5,63,28,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,35,16.153846153846153,17.04381665180106,0,68.19766280564721,B
641,TornadusTherian Forme,Flying,NA,580,79,100,80,110,90,121,1.4,63,32.1,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,35,16.153846153846153,18.413163511790998,0,69.56700966563716,B
642,ThundurusTherian Forme,Electric,Flying,580,79,105,70,145,80,101,3,61,6.8,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35,12.692307692307693,16.09177927092314,0,63.784086963230834,C
642,ThundurusIncarnate Forme,Electric,Flying,580,79,115,70,125,80,111,1.5,61,27.1,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,35,12.692307692307693,17.04381665180106,0,64.73612434410876,C
643,Reshiram,Dragon,Fire,680,100,120,100,150,120,90,3.2,330,32.2,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,13.846153846153847,18.058227259797633,0,71.90438110595147,B
644,Zekrom,Dragon,Electric,680,100,150,120,120,100,90,2.9,345,41,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,9.230769230769232,18.058227259797633,0,67.28899649056686,B
645,LandorusIncarnate Forme,Ground,Flying,600,89,125,90,115,80,101,1.5,68,30.2,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,16.153846153846153,18.466021640531455,0,74.61986779437761,B
645,LandorusTherian Forme,Ground,Flying,600,89,145,90,105,80,91,1.3,68,40.2,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,16.153846153846153,17.115392288970828,0,73.26923844281698,B
646,KyuremWhite Kyurem,Dragon,Ice,700,125,120,90,170,100,95,3.6,325,25.1,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,6.923076923076923,16.704330999411788,0,63.62740792248871,C
646,KyuremBlack Kyurem,Dragon,Ice,700,125,170,100,120,90,95,3.3,325,29.8,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,6.923076923076923,16.704330999411788,0,63.62740792248871,C
646,Kyurem,Dragon,Ice,660,125,130,90,130,90,95,3,325,36.1,TRUE,FALSE,FALSE,FALSE,TRUE,Legendary,Gen 5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,6.923076923076923,18.198232474980777,0,65.12130939805769,B
647,KeldeoOrdinary Form,Water,Fighting,580,91,72,90,129,90,108,1.4,48.5,24.7,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,35,11.538461538461538,17.81768389338808,3,67.35614543184963,B
647,KeldeoResolute Form,Water,Fighting,580,91,72,90,129,90,108,1.4,48.5,24.7,FALSE,TRUE,FALSE,FALSE,TRUE,Mythical,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,35,11.538461538461538,17.81768389338808,3,67.35614543184963,B
648,MeloettaAria Forme,Normal,Psychic,600,100,77,77,128,128,90,0.6,6.5,18.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,40,4.615384615384616,17.139198250529905,10,71.75458286591451,B
648,MeloettaPirouette Forme,Normal,Fighting,600,100,128,90,77,77,128,0.6,6.5,18.1,FALSE,FALSE,FALSE,FALSE,FALSE,Regular,Gen 5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,40,5.76923076923077,17.139198250529905,10,72.90842901976067,B
