dex,name,category,generation,type_1,hp,attack,defense,sp_atk,sp_def,speed,height_m,weight_kgs,bmi,outlier_count,PC1,PC2,PC3,PC4,PC5,cluster
419,Floatzel,Regular,Gen 4,Water,85,105,55,85,50,115,1.1,33.5,27.7,0,-1.1862557005483485,-1.1235434821557284,-1.562725801696754,0.26682294813621366,0.35593202000090796,1
421,Cherrim,Regular,Gen 4,Grass,70,60,70,87,78,85,0.5,9.3,37.2,0,-1.6290271578569004,0.2625712225634747,0.27982491271882637,0.0029059191634895204,0.679490475105773,1
423,Gastrodon,Regular,Gen 4,Water,111,83,68,92,82,39,0.9,29.9,36.9,0,-0.2450821024977328,0.5151891761616358,-0.0312567897860463,-1.499848674778229,1.0817537564228914,4
424,Ambipom,Regular,Gen 4,Normal,75,100,66,60,66,115,1.2,20.3,14.1,0,-1.3271499939624491,-0.6884901203601601,-1.1096266596310458,0.17145124874354245,-0.4055782504556412,1
426,Drifblim,Regular,Gen 4,Ghost,150,80,44,90,54,80,1.2,15,10.4,0,-0.43731107658622204,-1.1867581317980263,-1.4341136928794327,-2.1393757874026518,1.873918084200672,1
428,LopunnyMega Lopunny,Regular,Gen 4,Normal,65,136,94,54,96,135,1.3,28.3,16.7,0,-0.5157346441911659,-0.6305603140050628,-0.6157284957619991,1.373244524079134,-1.7397168722591188,1
428,Lopunny,Regular,Gen 4,Normal,65,76,84,54,96,105,1.2,33.3,23.1,0,-1.1746507650660827,0.22480824167729102,0.2616403364462504,0.3093663906546513,-0.4656219420587451,1
429,Mismagius,Regular,Gen 4,Ghost,60,60,60,105,105,105,0.9,4.4,5.4,0,-1.786763528454279,-0.9058658495290072,1.3931040151086638,0.23933780951563255,0.2596852262915755,1
430,Honchkrow,Regular,Gen 4,Dark,100,125,52,105,52,71,0.9,27.3,33.7,0,-0.5216387532084475,-0.7731501180233349,-1.4954533308955318,-0.5058909235203899,0.5921991808573879,1
432,Purugly,Regular,Gen 4,Normal,71,82,64,64,59,112,1,43.8,43.8,0,-1.4705514468320804,-0.1498841005719972,-1.1274276710420164,0.5060919854952874,0.39224446151273445,1
435,Skuntank,Regular,Gen 4,Poison,103,93,67,71,61,84,1,38,38,0,-0.6540071548389795,-0.03821592883658516,-1.231230679978001,-0.578753045846942,0.6886264269330269,1
437,Bronzong,Regular,Gen 4,Steel,67,89,116,79,116,33,1.3,187,110.7,1,1.0679917581532323,2.714102413141007,1.0782214453997017,0.7594611192494164,0.43446033599401956,3
441,Chatot,Regular,Gen 4,Normal,76,65,45,92,42,91,0.5,1.9,7.6,0,-2.280520221562521,-0.8258912925299089,-0.9229875741700215,-0.6898362198802456,0.8070383560343708,1
442,Spiritomb,Regular,Gen 4,Ghost,50,92,108,92,108,35,1,108,108,0,0.27997453308566206,2.4392002426753763,1.1127717487137678,1.0659404136255601,0.23111769989128794,3
445,Garchomp,Regular,Gen 4,Dragon,108,130,95,80,85,102,1.9,95,26.3,0,0.815774224350502,-0.6439908932435251,-0.8021410557502968,0.057170765074818386,-0.4602379296307045,4
445,GarchompMega Garchomp,Regular,Gen 4,Dragon,108,170,115,120,95,92,1.9,95,26.3,0,1.810447741692977,-1.0082437757397207,-0.33067911286779134,0.5771657052640653,-1.1554136805635726,4
448,LucarioMega Lucario,Regular,Gen 4,Fighting,70,145,88,140,70,112,1.3,57.5,34,0,0.02473413758460558,-1.5035012962961378,-0.4313588246706753,1.4872282951232858,-0.616270480178108,1
448,Lucario,Regular,Gen 4,Fighting,70,110,70,115,70,90,1.2,54,37.5,0,-0.6396159868814327,-0.719531468579622,-0.3261614447106401,0.5704030650580891,0.11120561488477665,1
450,Hippowdon,Regular,Gen 4,Ground,108,112,118,68,72,47,2,300,75,0,2.0557353217879086,1.5724135173112956,-1.0078420157069021,-0.3565557130181849,0.31854717506949637,3
452,Drapion,Regular,Gen 4,Poison,70,90,110,60,75,95,1.3,61.5,36.4,0,-0.4785597176288033,0.6740452474026182,-0.3475394792987216,0.38998283863888494,-0.7325890514140079,1
454,Toxicroak,Regular,Gen 4,Poison,83,106,65,86,65,85,1.3,44.4,26.3,0,-0.7257561775618683,-0.5055530895456779,-0.8811949579409897,-0.2130729128806368,0.07485297178320893,1
455,Carnivine,Regular,Gen 4,Grass,74,100,72,90,72,46,1.4,27,13.8,0,-0.7134298352851993,0.10382064251864109,-0.14805575763537107,-1.029227948223801,-0.3157941783270636,4
457,Lumineon,Regular,Gen 4,Water,69,69,76,69,86,91,1.2,24,16.7,0,-1.3203471512664193,0.03669893652379097,0.2705154898376058,-0.2261463199969233,-0.0992452674922959,1
460,AbomasnowMega Abomasnow,Regular,Gen 4,Grass,90,132,105,132,105,30,2.7,185,25.4,0,1.9331276802688173,-0.09549201477120745,0.9991435111694745,-0.7022113234384922,-0.5769074284503807,4
460,Abomasnow,Regular,Gen 4,Grass,90,92,75,92,85,60,2.2,135.5,28,0,0.304808002630049,-0.09628090581051696,0.07141375080003898,-0.8322430267257332,0.33347378979649916,4
461,Weavile,Regular,Gen 4,Dark,70,120,65,45,85,125,1.1,34,28.1,0,-1.0595670699422801,-0.48057591666565785,-1.1185337015411343,0.8959681322251852,-0.7501525103229335,1
462,Magnezone,Regular,Gen 4,Electric,70,70,115,130,90,60,1.2,180,125,1,0.7908144063039348,1.730308852727816,1.0441943108062985,1.4640771963713897,1.5413468351642432,3
463,Lickilicky,Regular,Gen 4,Normal,110,85,95,80,95,50,1.7,140,48.4,0,0.8637432767631404,0.9013528806295135,0.222090294300043,-0.9707547022332192,0.6864211102424124,4
464,Rhyperior,Regular,Gen 4,Ground,115,140,130,55,55,40,2.4,282.8,49.1,0,2.422618428027252,1.350287754373637,-1.8810492267549581,-0.9703961003940695,-0.7381181413248767,3
465,Tangrowth,Regular,Gen 4,Grass,100,100,125,110,50,50,2,128.6,32.2,0,0.9935347890459908,0.4253427090326429,-0.5037653041342722,-0.8988360705160723,-0.17478915241265147,4
466,Electivire,Regular,Gen 4,Electric,75,123,67,95,85,95,1.8,138.6,42.8,0,0.11206510937906095,-0.6682021023026604,-0.495760407507236,0.6978720026542049,-0.031076829826337235,1
467,Magmortar,Regular,Gen 4,Fire,75,95,67,125,95,83,1.6,68,26.6,0,-0.36830303462301456,-0.9043788114314478,0.7718710089489765,0.1642121155698525,0.3564917430465554,4
468,Togekiss,Regular,Gen 4,Fairy,85,50,95,120,115,80,1.5,38,16.9,0,-0.3782839218791542,-0.22783520027022294,2.135629879934025,-0.3978890060068501,0.5495738221022777,4
469,Yanmega,Regular,Gen 4,Bug,86,76,86,116,56,95,1.9,51.5,14.3,0,-0.5658467573565005,-0.9910033319413073,-0.16621235656792016,-0.37584612972464304,0.3413290543246145,1
470,Leafeon,Regular,Gen 4,Grass,65,110,130,60,65,95,1,25.5,25.5,0,-0.44543252372405984,0.7464789085477883,-0.6582024179240056,0.5531096699833233,-1.6617026758928863,1
471,Glaceon,Regular,Gen 4,Ice,65,60,110,130,95,65,0.8,25.9,40.5,0,-0.6135988375632133,0.5714750713860874,1.7917004839231734,0.23081772823003027,0.27666358065056157,4
472,Gliscor,Regular,Gen 4,Ground,75,95,125,45,75,95,2,42.5,10.6,0,-0.1726659330835391,0.5263795237057456,-0.4056269202345987,-0.1965005561555379,-1.5662273362097807,4
473,Mamoswine,Regular,Gen 4,Ice,110,130,80,70,60,80,2.5,291,46.6,0,1.5416255190817159,-0.21989803426823334,-1.913502611470101,-0.33005623154372954,0.28868417180992767,4
474,Porygon-Z,Regular,Gen 4,Normal,85,80,70,135,75,90,0.9,34,42,0,-0.7534863779436184,-0.769898440570158,0.3682373902016751,0.28596245163010725,1.1090846747740095,1
475,Gallade,Regular,Gen 4,Psychic,68,125,65,65,115,80,1.6,52,20.3,0,-0.33610513429532446,-0.17370811033829847,0.2281796997908057,0.13945573711701648,-0.9116126808101025,4
475,GalladeMega Gallade,Regular,Gen 4,Psychic,68,165,95,65,115,110,1.6,56.4,22,0,0.40803183121481,-0.48874677632028585,-0.2552695993427169,1.2793849625838671,-2.0536528464591783,4
476,Probopass,Regular,Gen 4,Rock,60,55,145,75,150,40,1.4,340,173.5,1,2.1126595151629397,4.262936890660723,2.382312123298296,2.1126790795948054,1.3834772488264697,3
477,Dusknoir,Regular,Gen 4,Ghost,45,100,135,65,135,45,2.2,106.6,22,0,0.6404457482708723,1.6231130160807596,2.0556255148664917,0.04793352829427211,-2.1140272836449743,4
478,Froslass,Regular,Gen 4,Ice,70,80,70,80,70,110,1.3,26.6,15.7,0,-1.3858656046634672,-0.6873755517415898,-0.3488383975581679,0.15408027811052455,-0.044578699788079434,1
479,Rotom,Regular,Gen 4,Electric,50,50,77,95,77,91,0.3,0.3,3.3,0,-2.273118666291494,-0.12182807643154042,0.8613869380167978,-0.011261040960951596,-0.06613634537420715,1
479,RotomHeat Rotom,Regular,Gen 4,Electric,50,65,107,105,107,86,0.3,0.3,3.3,0,-1.408459843583801,0.21862036845711236,1.9265899150783885,0.3874809364873942,-0.8144991805246244,4
479,RotomWash Rotom,Regular,Gen 4,Electric,50,65,107,105,107,86,0.3,0.3,3.3,0,-1.408459843583801,0.21862036845711236,1.9265899150783885,0.3874809364873942,-0.8144991805246244,4
479,RotomFrost Rotom,Regular,Gen 4,Electric,50,65,107,105,107,86,0.3,0.3,3.3,0,-1.408459843583801,0.21862036845711236,1.9265899150783885,0.3874809364873942,-0.8144991805246244,4
479,RotomFan Rotom,Regular,Gen 4,Electric,50,65,107,105,107,86,0.3,0.3,3.3,0,-1.408459843583801,0.21862036845711236,1.9265899150783885,0.3874809364873942,-0.8144991805246244,4
479,RotomMow Rotom,Regular,Gen 4,Electric,50,65,107,105,107,86,0.3,0.3,3.3,0,-1.408459843583801,0.21862036845711236,1.9265899150783885,0.3874809364873942,-0.8144991805246244,4
480,Uxie,Legendary,Gen 4,Psychic,75,75,130,75,130,95,0.3,0.3,3.3,0,-0.5422985270073206,0.7023556441531142,1.9724910695377684,0.2803767012576301,-1.2289438961894734,4
481,Mesprit,Legendary,Gen 4,Psychic,80,105,105,105,105,80,0.3,0.3,3.3,0,-0.46698799848960204,-0.10953973210416684,1.0457184269580024,0.04645946056752509,-0.904490563627762,4
482,Azelf,Legendary,Gen 4,Psychic,75,125,70,125,70,115,0.3,0.3,3.3,0,-1.138425122832764,-1.684435270206258,-0.39222725382131474,0.7722832908269079,-0.46916728001935737,1
483,DialgaOrigin Forme,Legendary,Gen 4,Steel,100,100,120,150,120,90,7,850,17.3,2,5.730641445405356,-1.9921210914771466,1.575618535579094,0.030101681663001922,0.3872633551848556,2
483,Dialga,Legendary,Gen 4,Steel,100,120,120,150,100,90,5.4,683,23.4,2,4.676153012604727,-1.7361456303579128,0.7513034994129117,0.3203726108145482,0.10267252072784078,2
484,PalkiaOrigin Forme,Legendary,Gen 4,Water,90,100,100,150,120,120,6.3,660,16.6,2,4.227847927468542,-2.6218211727105176,1.48070263735808,0.6759156167942819,0.3728163233993585,2
484,Palkia,Legendary,Gen 4,Water,90,120,100,150,120,100,4.2,336,19,0,2.6498711374179686,-1.9386435641941362,1.4485233753513864,0.5628526053697711,-0.16888420017365213,2
485,Heatran,Legendary,Gen 4,Fire,91,90,106,130,106,77,1.7,430,148.8,2,2.525798650111272,1.3850198896963464,0.6365406154943581,2.137829213928134,2.323638486258481,3
486,Regigigas,Legendary,Gen 4,Normal,110,160,110,80,110,100,3.7,420,30.7,1,3.419708540494341,-0.8273547970212192,-0.5749050455767716,0.4820162132595466,-0.9168840095842752,2
487,GiratinaOrigin Forme,Legendary,Gen 4,Ghost,150,120,100,120,100,90,6.9,650,13.7,2,5.4699511691590175,-2.3224099123009174,-0.16261696787814817,-1.2876240311055462,0.8072087608051571,2
487,GiratinaAltered Forme,Legendary,Gen 4,Ghost,150,100,120,100,120,90,4.5,750,37,1,5.278696819415501,-0.658043244807476,0.38063748135735925,-0.5044267639775972,1.2114902389015307,2
488,Cresselia,Legendary,Gen 4,Psychic,120,70,110,75,120,85,1.5,85.6,38,0,0.7684671566139271,0.580047226458892,1.046693147049693,-0.5452316806521508,0.5681126957463791,4
489,Phione,Mythical,Gen 4,Water,80,80,80,80,80,80,0.4,3.1,19.4,0,-1.2453484728770505,0.20206833801844695,0.05635753658230139,-0.34420360583874565,0.02179135579623806,1
490,Manaphy,Mythical,Gen 4,Water,100,100,100,100,100,100,0.3,1.4,15.6,0,-0.32443579525226474,-0.3634712547792027,0.5332005591929504,0.16023351268862251,-0.21289316034251937,4
491,Darkrai,Mythical,Gen 4,Dark,70,90,90,135,90,125,1.5,50.5,22.4,0,-0.5046523129481348,-1.4469118221274082,0.8855531730133599,1.156774085324976,-0.009107763881255504,1
492,ShayminSky Forme,Mythical,Gen 4,Grass,100,103,75,120,75,127,0.4,5.2,32.5,0,-0.7172588758473675,-1.3475477579888258,-0.375904847082545,0.8325014939910452,0.65175772706369,1
492,ShayminLand Forme,Mythical,Gen 4,Grass,100,100,100,100,100,100,0.2,2.1,52.5,0,-0.1562020368515395,0.1685232250231375,0.362849440074687,0.7375849065190878,0.3468250659973529,4
493,Arceus,Mythical,Gen 4,Normal,120,120,120,120,120,120,3.2,320,31.3,0,2.891200709140367,-1.304021550249509,0.7726841620482772,0.7105687524043701,0.015105597357757114,2
494,Victini,Mythical,Gen 5,Psychic,100,100,100,100,100,100,0.4,4,25,0,-0.23051497912458804,-0.25725493527618226,0.49063730693451246,0.28747662810371677,-0.075982482200646,4
497,Serperior,Regular,Gen 5,Grass,75,75,95,75,95,113,3.3,63,5.8,0,-0.10809368412503467,-0.8503202501868286,0.5880092099875615,-0.1505272651795817,-0.6376525269437023,1
500,Emboar,Regular,Gen 5,Fire,110,123,65,100,65,65,1.6,150,58.6,0,0.7289475861759299,-0.21649988359852118,-1.289860418517838,-0.35784224580646334,0.9785475973742788,4
503,SamurottHisuian Samurott,Regular,Gen 5,Water,90,108,80,100,65,85,1.5,58.2,25.9,0,-0.21439838187004273,-0.6021223350311141,-0.6696430308648536,-0.19722534300725977,0.028166553683262485,1
503,Samurott,Regular,Gen 5,Water,95,100,85,108,70,70,1.5,94.6,42,0,0.2034415403286368,-0.12814421341363771,-0.3331344335262626,-0.2913761982336095,0.5027657676140637,4
505,Watchog,Regular,Gen 5,Normal,60,85,69,60,69,77,1.1,27,22.3,0,-1.488942771526048,0.32090560027572596,-0.5168567687349264,-0.28885856400431265,-0.3591152290413105,1
508,Stoutland,Regular,Gen 5,Normal,85,110,90,45,90,80,1.2,61,42.4,0,-0.14402431577813815,0.8195141471015543,-0.6387558733456297,-0.010175101103091555,-0.5258116583610818,4
510,Liepard,Regular,Gen 5,Dark,64,88,50,88,50,106,1.1,37.5,31,0,-1.7168200132901035,-0.825976113032717,-1.1082181574846814,0.35966768319529635,0.42274204891797473,1
512,Simisage,Regular,Gen 5,Grass,75,98,63,98,63,101,1.1,30.5,25.2,0,-1.1388190336076944,-0.8734128062469098,-0.673926643015498,0.24415311861287367,0.1915612928858768,1
514,Simisear,Regular,Gen 5,Fire,75,98,63,98,63,101,1,28,28,0,-1.166502830190645,-0.8116289284656384,-0.686971984993561,0.30191142373950197,0.23731253109006611,1
516,Simipour,Regular,Gen 5,Water,75,98,63,98,63,101,1,29,29,0,-1.1574127793522941,-0.7976423388397527,-0.6921668865228494,0.3179241231101783,0.2534435257953264,1
518,Musharna,Regular,Gen 5,Psychic,116,55,85,107,95,29,1.1,60.5,50,0,0.20644811890184445,1.0192473968570774,1.0100467780711264,-1.6049533277132615,1.6642252857324273,4
521,Unfezant,Regular,Gen 5,Normal,80,115,80,65,55,93,1.2,29,20.1,0,-0.797290328604252,-0.2486976902702005,-1.4446740698655798,-0.10597216401883512,-0.644776425107653,1
523,Zebstrika,Regular,Gen 5,Electric,75,100,63,80,63,116,1.6,79.5,31.1,0,-0.8711153537782549,-0.9018292058288128,-1.0641594350039283,0.511910037523193,0.12051033563167812,1
526,Gigalith,Regular,Gen 5,Rock,85,135,130,60,80,25,1.7,260,90,0,2.0411062286222545,2.504381551540695,-0.8511913394403409,0.10854231732502295,-0.5837832495179228,3
528,Swoobat,Regular,Gen 5,Psychic,67,57,55,77,55,114,0.9,10.5,13,0,-2.249956727033017,-0.748631825719032,-0.6002996195904116,-0.06732929760037504,0.5203390715704008,1
530,Excadrill,Regular,Gen 5,Ground,110,135,60,50,65,88,0.7,40.4,82.4,0,-0.07699616281290789,0.5085555122483638,-2.336066125541593,0.3345611421377426,0.731571690218017,1
531,AudinoMega Audino,Regular,Gen 5,Normal,103,60,126,80,126,50,1.5,32,14.2,0,0.4701663213364789,1.1552652577973386,2.0161104000315615,-1.3091181274107202,-0.24659137227185568,4
531,Audino,Regular,Gen 5,Normal,103,60,86,60,86,50,1.1,31,25.6,0,-0.5324693510735654,1.04491411557578,0.1952406903092436,-1.6015503041855907,0.5536204814415532,4
534,Conkeldurr,Regular,Gen 5,Fighting,105,140,95,55,65,45,1.4,87,44.4,0,0.7633009315561154,0.9796674401806481,-1.6642942939653596,-0.8709993634063213,-0.5735291951216354,4
537,Seismitoad,Regular,Gen 5,Water,105,95,75,85,75,74,1.5,62,27.6,0,-0.08222420231859454,-0.2075302013638967,-0.524707460975257,-0.830889133011822,0.47778497028718403,4
538,Throh,Regular,Gen 5,Fighting,120,100,85,30,85,45,1.3,55.5,32.8,0,0.28296005815957803,1.2872397585442952,-0.9862122184764734,-1.7514450314037453,0.07527074283250798,4
539,Sawk,Regular,Gen 5,Fighting,75,125,75,30,75,85,1.4,51,26,0,-0.6018833864064995,0.3935583093178801,-1.4620179022147561,-0.13282395165348018,-1.0647649249111568,1
542,Leavanny,Regular,Gen 5,Bug,75,103,80,70,80,92,1.2,20.5,14.2,0,-0.8579457761782068,-0.2280843789925216,-0.3877660599189073,-0.06968300894739043,-0.64718937976493085,1
545,Scolipede,Regular,Gen 5,Bug,60,100,89,55,69,112,2.5,200.5,32.1,0,-0.061337643830455715,-0.1773390994963533,-0.9341271865294702,0.6835391441944313,-0.7289710512340483,1
547,Whimsicott,Regular,Gen 5,Grass,60,67,85,77,75,116,0.7,6.6,13.5,0,-1.787789641571016,-0.28411692913241093,0.13181644013379573,0.4857109821857695,-0.31500276214720535,1
549,LilligantHisuian Lilligant,Regular,Gen 5,Grass,70,105,75,50,75,105,1.2,19.2,13.3,0,-1.1705619884997167,-0.23497202027427389,-0.8836646946976755,0.12436155051462644,-0.8562719271043927,1
549,Lilligant,Regular,Gen 5,Grass,70,60,75,110,75,90,1.1,16.3,13.5,0,-1.417445215574201,-0.5713506725120084,0.6319551756443105,-0.214021313975426,0.41233814142451036,1
550,BasculinRed-Striped Form,Regular,Gen 5,Water,70,92,65,80,55,98,1,18,18,0,-1.5050177690692432,-0.5608319638305631,-0.9547779029428988,-0.01734164217071757,-0.08500786995260035,1
550,BasculinBlue-Striped Form,Regular,Gen 5,Water,70,92,65,80,55,98,1,18,18,0,-1.5050177690692432,-0.5608319638305631,-0.9547779029428988,-0.01734164217071757,-0.08500786995260035,1
550,BasculinWhite-Striped Form,Regular,Gen 5,Water,70,92,65,80,55,98,1,18,18,0,-1.5050177690692432,-0.5608319638305631,-0.9547779029428988,-0.01734164217071757,-0.08500786995260035,1
553,Krookodile,Regular,Gen 5,Ground,95,117,80,65,70,92,1.5,96.3,42.8,0,0.07445506497519043,-0.027366081044583573,-1.3005803740572128,0.05256281171286875,-0.043426246077885575,1
555,DarmanitanGalarian Standard Mode,Regular,Gen 5,Ice,105,140,55,30,55,95,1.7,120,41.5,0,0.048453148223415295,-0.19686276011331544,-2.8447026697114706,-0.30816986344980635,-0.09003338302136436,1
555,DarmanitanGalarian Zen Mode,Regular,Gen 5,Ice,105,160,55,30,55,135,1.7,120,41.5,0,0.10234885317995704,-1.0067519024287463,-3.3150305756933673,0.6857683219592581,-0.41186251648449956,1
555,DarmanitanStandard Mode,Regular,Gen 5,Fire,105,140,55,30,55,95,1.3,92.9,55,0,-0.11298112392837723,0.0782152786108655,-2.896375900747378,-0.05690727972480819,0.10740817582184028,1
555,DarmanitanZen Mode,Regular,Gen 5,Fire,105,30,105,140,105,55,1.3,92.9,55,0,0.31677927883577833,0.6229554395682709,2.1968405114520104,-0.6772657043154082,1.9092159068580323,4
556,Maractus,Regular,Gen 5,Grass,75,86,67,106,67,60,1,28,28,0,-1.009884429500084,-0.08680887693651713,-0.06800184649437707,-0.5564102247657566,0.4158636954733663,1
558,Crustle,Regular,Gen 5,Bug,70,105,125,65,75,45,1.4,200,102,0,1.0208594138763116,2.4871961634418978,-0.5270455556702831,0.6902753895388417,-0.07698211951808687,3
560,Scrafty,Regular,Gen 5,Dark,65,90,115,45,115,58,1.1,30,24.8,0,-0.32771293867203666,1.6099922887123979,0.9569052290361175,-0.28628288453251816,-1.337196232721254,4
561,Sigilyph,Regular,Gen 5,Psychic,72,58,80,103,80,97,1.4,14,7.1,0,-1.3000450953189309,-0.6625777372332214,0.737970025837553,-0.2617194816715187,0.20873498159453807,1
563,Cofagrigus,Regular,Gen 5,Ghost,58,50,145,95,105,30,1.7,76.5,26.5,0,0.12239404830694178,1.912620252799927,2.3035610538602556,-0.7417739468931226,-0.8259333797449349,4
565,Carracosta,Regular,Gen 5,Water,74,108,133,83,65,32,1.2,81,56.3,0,0.5228640348877311,1.8830017848034288,-0.25372543192380786,-0.296409110936456,-0.8280913092008524,4
567,Archeops,Regular,Gen 5,Rock,75,140,65,112,65,110,1.4,32,16.3,0,-0.5494808970480847,-1.65447332354068,-1.0015962447613207,0.7046556104384836,-0.5793684565721544,1
569,Garbodor,Regular,Gen 5,Poison,80,95,82,60,82,75,1.9,107.3,29.7,0,-0.14860277516959583,0.33562355470342137,-0.41298566832889466,-0.42639553215408793,-0.26675229120935534,4
571,ZoroarkHisuian Zoroark,Regular,Gen 5,Normal,55,100,60,125,60,110,1.6,73,28.5,0,-1.1080611304619932,-1.4546275182919952,-0.34586199518745747,0.9269353069876816,0.1534495494214213,1
571,Zoroark,Regular,Gen 5,Dark,60,105,60,120,60,105,1.6,81.1,31.7,0,-0.9183722119007024,-1.3044253356311177,-0.5251580212884109,0.8042641497703884,0.17313370050652196,1
573,Cinccino,Regular,Gen 5,Normal,75,95,60,65,60,115,0.5,7.5,30,0,-1.6869582529516975,-0.44905146948148855,-1.2727231915924238,0.4457484558149971,0.10757005174544536,1
576,Gothitelle,Regular,Gen 5,Psychic,70,55,95,95,110,65,1.5,44,19.6,0,-0.6145117846429653,0.4753229881588283,1.768262412187996,-0.5154906003965358,0.03429167493347976,4
579,Reuniclus,Regular,Gen 5,Psychic,110,65,75,125,85,30,1,20.1,20.1,0,-0.27183784290269464,0.1411051388877565,0.947544515310249,-1.8640759655307477,1.248545486295666,4
581,Swanna,Regular,Gen 5,Water,75,87,63,87,63,98,1.3,24.2,14.3,0,-1.3081001004777602,-0.7894056051585573,-0.5951750594793679,-0.17981244194186308,0.09658413823263728,1
584,Vanilluxe,Regular,Gen 5,Ice,71,95,85,110,95,79,1.3,57.5,34,0,-0.3395387075975963,-0.1678051897580977,0.7314998718078906,0.314832189092595,-0.034430684909178125,4
586,Sawsbuck,Regular,Gen 5,Normal,80,100,70,60,70,95,1.9,92.5,25.6,0,-0.5086653360990915,-0.29660936327821497,-0.9968728235606447,-0.1736160847806661,-0.1901108959712851,1
587,Emolga,Regular,Gen 5,Electric,55,75,60,75,60,103,0.4,5,31.3,0,-2.1958270094939802,-0.12616649229528068,-0.6258998398029031,0.47921513718470377,0.18547252445701545,1
589,Escavalier,Regular,Gen 5,Bug,70,135,105,60,105,20,1,33,33,0,0.2942019830623055,1.7106013592319045,0.24159569420545887,-0.6461790150177887,-1.5574293191957462,4
591,Amoonguss,Regular,Gen 5,Grass,114,85,70,85,80,30,0.6,10.5,29.2,0,-0.3642884585603272,0.7309324874460313,-0.14034901625971,-1.8432132258186547,0.8925443942940199,4
593,Jellicent,Regular,Gen 5,Water,100,60,70,85,105,60,2.2,135,27.9,0,0.17714759215725462,0.13080604048200845,0.8924742828367704,-1.2436497612561686,1.0279995272578801,4
594,Alomomola,Regular,Gen 5,Water,165,75,80,40,45,65,1.2,31.6,21.9,0,0.1559773297142719,0.41575974059135173,-2.150284868696804,-2.7250851223183927,1.3930090913894269,4
596,Galvantula,Regular,Gen 5,Bug,70,77,60,97,60,108,0.8,14.3,22.3,0,-1.7330446817179992,-0.846430762155272,-0.4723408157845124,0.2547335345449867,0.4625330680387636,1
598,Ferrothorn,Regular,Gen 5,Grass,74,94,131,54,116,20,1,110,110,1,1.0093862867278738,3.499601169817841,0.8321339166752539,0.3187079969034209,-0.07726209034263842,3
601,Klinklang,Regular,Gen 5,Steel,60,100,115,70,85,90,0.6,81,225,1,0.525777747759999,3.4632408733352587,-0.7916357234270259,3.6879380082147537,1.786865795502001,3
604,Eelektross,Regular,Gen 5,Electric,85,115,80,105,80,50,2.1,80.5,18.3,0,0.3101848517129238,-0.2975323689274352,-0.018136942375804627,-0.8555197827517034,-0.31072550518775016,4
606,Beheeyem,Regular,Gen 5,Psychic,75,75,75,125,95,40,1,34.5,34.5,0,-0.585830871976411,0.31345964610424515,1.2926707307938787,-0.6555899729949551,0.6603601808322532,4
609,Chandelure,Regular,Gen 5,Ghost,60,55,90,145,90,80,1,34.3,34.3,0,-0.9991225811793069,-0.27816383375147585,1.762641600862415,0.42162652742223483,0.6598795935032188,4
612,Haxorus,Regular,Gen 5,Dragon,76,147,90,60,70,97,1.8,105.5,32.6,0,0.260036478267629,-0.19440734710802918,-1.521880581615636,0.5785897432548508,-1.2638672346591209,1
614,Beartic,Regular,Gen 5,Ice,95,130,80,70,80,50,2.6,260,38.5,0,1.4491087162296348,0.2801831055177682,-0.9898031786232457,-0.7320299104866095,-0.20245589637816663,4
615,Cryogonal,Regular,Gen 5,Ice,80,50,50,95,135,105,1.1,148,122.3,1,-0.26586582815818144,0.7296955996657923,1.407764510471367,1.7121417589727557,2.7091898479807037,4
617,Accelgor,Regular,Gen 5,Bug,80,70,40,100,60,145,0.8,25.3,39.5,0,-1.919606037627637,-1.5769549217895824,-0.8366606597508061,0.9615882036695421,1.4104516760188948,1
618,Stunfisk,Regular,Gen 5,Ground,109,66,84,81,99,32,0.7,11,22.4,0,-0.35213792167484886,1.0244347316362843,0.8122604391315379,-1.8430730452923723,0.6960030097564943,4
618,StunfiskGalarian Stunfisk,Regular,Gen 5,Ground,109,81,99,66,84,32,0.7,20.5,41.8,0,-0.023392897296761257,1.5989021632688407,-0.02275089997937352,-1.5047065607167316,0.3957478196942713,4
620,Mienshao,Regular,Gen 5,Fighting,65,125,60,95,60,105,1.4,35.5,18.1,0,-1.016847217097728,-1.228926017182396,-1.1028158375821155,0.5347180921812686,-0.5284828498747915,1
621,Druddigon,Regular,Gen 5,Dragon,77,120,90,60,90,48,1.6,139,54.3,0,0.5150399013777277,1.2112138573051254,-0.4530800368110302,-0.17532270218592255,-0.4779765713244542,4
623,Golurk,Regular,Gen 5,Ground,89,124,80,55,80,55,2.8,330,42.1,0,1.5441151442048047,0.5027698938131671,-1.134571720826514,-0.577962900279801,-0.21527907002344238,4
626,Bouffalant,Regular,Gen 5,Normal,95,110,95,40,95,55,1.6,94.6,37,0,0.44755252664704515,1.1931032309186795,-0.48145636477770754,-0.8026515960048002,-0.5612958501609846,4
628,BraviaryHisuian Braviary,Regular,Gen 5,Psychic,110,83,70,112,70,65,1.7,43.4,15,0,-0.16219768526871373,-0.715616144658656,-0.10658160982329351,-1.3511078904573086,0.8704658855445861,4
628,Braviary,Regular,Gen 5,Normal,100,123,75,57,75,80,1.5,41,18.2,0,-0.11736584169883306,-0.17250826491462926,-1.2257977169645093,-0.6951814014466997,-0.48446259315625995,1
