dex,name,variant,display_name,sprite_png,sprite_avif,gif_url,gif_url_shiny,showdown_gif,showdown_gif_shiny,local_filename,local_gif_path
0555,Darmanitan,Zen Mode,Darmanitan (Zen Mode),https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-zen.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/darmanitan-zen.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/darmanitan.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/darmanitan.gif,https://play.pokemonshowdown.com/sprites/ani/darmanitan.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/darmanitan.gif,darmanitan-zen-mode.gif,assets/sprites/gif/darmanitan-zen-mode.gif
0555,Darmanitan,Galarian Standard Mode,Darmanitan (Galarian Standard Mode),https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-galarian-standard.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/darmanitan-galarian-standard.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/darmanitan-galarian.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/darmanitan-galarian.gif,https://play.pokemonshowdown.com/sprites/ani/darmanitan-galar.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/darmanitan-galar.gif,darmanitan-galarian-standard-mode.gif,assets/sprites/gif/darmanitan-galarian-standard-mode.gif
0555,Darmanitan,Galarian Zen Mode,Darmanitan (Galarian Zen Mode),https://img.pokemondb.net/sprites/scarlet-violet/icon/darmanitan-galarian-zen.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/darmanitan-galarian-zen.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/darmanitan-galarian.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/darmanitan-galarian.gif,https://play.pokemonshowdown.com/sprites/ani/darmanitan-galar.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/darmanitan-galar.gif,darmanitan-galarian-zen-mode.gif,assets/sprites/gif/darmanitan-galarian-zen-mode.gif
0556,Maractus,NA,Maractus,https://img.pokemondb.net/sprites/scarlet-violet/icon/maractus.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/maractus.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/maractus.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/maractus.gif,https://play.pokemonshowdown.com/sprites/ani/maractus.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/maractus.gif,maractus.gif,assets/sprites/gif/maractus.gif
0557,Dwebble,NA,Dwebble,https://img.pokemondb.net/sprites/scarlet-violet/icon/dwebble.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/dwebble.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/dwebble.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/dwebble.gif,https://play.pokemonshowdown.com/sprites/ani/dwebble.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/dwebble.gif,dwebble.gif,assets/sprites/gif/dwebble.gif
0558,Crustle,NA,Crustle,https://img.pokemondb.net/sprites/scarlet-violet/icon/crustle.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/crustle.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/crustle.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/crustle.gif,https://play.pokemonshowdown.com/sprites/ani/crustle.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/crustle.gif,crustle.gif,assets/sprites/gif/crustle.gif
0559,Scraggy,NA,Scraggy,https://img.pokemondb.net/sprites/scarlet-violet/icon/scraggy.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/scraggy.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/scraggy.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/scraggy.gif,https://play.pokemonshowdown.com/sprites/ani/scraggy.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/scraggy.gif,scraggy.gif,assets/sprites/gif/scraggy.gif
0560,Scrafty,NA,Scrafty,https://img.pokemondb.net/sprites/scarlet-violet/icon/scrafty.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/scrafty.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/scrafty.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/scrafty.gif,https://play.pokemonshowdown.com/sprites/ani/scrafty.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/scrafty.gif,scrafty.gif,assets/sprites/gif/scrafty.gif
0561,Sigilyph,NA,Sigilyph,https://img.pokemondb.net/sprites/scarlet-violet/icon/sigilyph.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sigilyph.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/sigilyph.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/sigilyph.gif,https://play.pokemonshowdown.com/sprites/ani/sigilyph.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/sigilyph.gif,sigilyph.gif,assets/sprites/gif/sigilyph.gif
0562,Yamask,NA,Yamask,https://img.pokemondb.net/sprites/scarlet-violet/icon/yamask.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/yamask.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/yamask.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/yamask.gif,https://play.pokemonshowdown.com/sprites/ani/yamask.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/yamask.gif,yamask.gif,assets/sprites/gif/yamask.gif
0562,Yamask,Galarian Yamask,Yamask (Galarian Yamask),https://img.pokemondb.net/sprites/scarlet-violet/icon/yamask-galarian.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/yamask-galarian.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/yamask-galarian.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/yamask-galarian.gif,https://play.pokemonshowdown.com/sprites/ani/yamask-galar.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/yamask-galar.gif,yamask-galarian-yamask.gif,assets/sprites/gif/yamask-galarian-yamask.gif
0563,Cofagrigus,NA,Cofagrigus,https://img.pokemondb.net/sprites/scarlet-violet/icon/cofagrigus.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cofagrigus.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/cofagrigus.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/cofagrigus.gif,https://play.pokemonshowdown.com/sprites/ani/cofagrigus.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/cofagrigus.gif,cofagrigus.gif,assets/sprites/gif/cofagrigus.gif
0564,Tirtouga,NA,Tirtouga,https://img.pokemondb.net/sprites/scarlet-violet/icon/tirtouga.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tirtouga.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/tirtouga.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/tirtouga.gif,https://play.pokemonshowdown.com/sprites/ani/tirtouga.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/tirtouga.gif,tirtouga.gif,assets/sprites/gif/tirtouga.gif
0565,Carracosta,NA,Carracosta,https://img.pokemondb.net/sprites/scarlet-violet/icon/carracosta.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/carracosta.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/carracosta.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/carracosta.gif,https://play.pokemonshowdown.com/sprites/ani/carracosta.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/carracosta.gif,carracosta.gif,assets/sprites/gif/carracosta.gif
0566,Archen,NA,Archen,https://img.pokemondb.net/sprites/scarlet-violet/icon/archen.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/archen.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/archen.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/archen.gif,https://play.pokemonshowdown.com/sprites/ani/archen.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/archen.gif,archen.gif,assets/sprites/gif/archen.gif
0567,Archeops,NA,Archeops,https://img.pokemondb.net/sprites/scarlet-violet/icon/archeops.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/archeops.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/archeops.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/archeops.gif,https://play.pokemonshowdown.com/sprites/ani/archeops.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/archeops.gif,archeops.gif,assets/sprites/gif/archeops.gif
0568,Trubbish,NA,Trubbish,https://img.pokemondb.net/sprites/scarlet-violet/icon/trubbish.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/trubbish.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/trubbish.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/trubbish.gif,https://play.pokemonshowdown.com/sprites/ani/trubbish.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/trubbish.gif,trubbish.gif,assets/sprites/gif/trubbish.gif
0569,Garbodor,NA,Garbodor,https://img.pokemondb.net/sprites/scarlet-violet/icon/garbodor.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/garbodor.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/garbodor.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/garbodor.gif,https://play.pokemonshowdown.com/sprites/ani/garbodor.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/garbodor.gif,garbodor.gif,assets/sprites/gif/garbodor.gif
0570,Zorua,NA,Zorua,https://img.pokemondb.net/sprites/scarlet-violet/icon/zorua.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zorua.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/zorua.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/zorua.gif,https://play.pokemonshowdown.com/sprites/ani/zorua.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/zorua.gif,zorua.gif,assets/sprites/gif/zorua.gif
0570,Zorua,Hisuian Zorua,Zorua (Hisuian Zorua),https://img.pokemondb.net/sprites/scarlet-violet/icon/zorua-hisuian.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zorua-hisuian.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/zorua-hisuian.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/zorua-hisuian.gif,https://play.pokemonshowdown.com/sprites/ani/zorua-hisui.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/zorua-hisui.gif,zorua-hisuian-zorua.gif,assets/sprites/gif/zorua-hisuian-zorua.gif
0571,Zoroark,NA,Zoroark,https://img.pokemondb.net/sprites/scarlet-violet/icon/zoroark.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zoroark.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/zoroark.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/zoroark.gif,https://play.pokemonshowdown.com/sprites/ani/zoroark.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/zoroark.gif,zoroark.gif,assets/sprites/gif/zoroark.gif
0571,Zoroark,Hisuian Zoroark,Zoroark (Hisuian Zoroark),https://img.pokemondb.net/sprites/scarlet-violet/icon/zoroark-hisuian.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/zoroark-hisuian.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/zoroark-hisuian.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/zoroark-hisuian.gif,https://play.pokemonshowdown.com/sprites/ani/zoroark-hisui.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/zoroark-hisui.gif,zoroark-hisuian-zoroark.gif,assets/sprites/gif/zoroark-hisuian-zoroark.gif
0572,Minccino,NA,Minccino,https://img.pokemondb.net/sprites/scarlet-violet/icon/minccino.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/minccino.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/minccino.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/minccino.gif,https://play.pokemonshowdown.com/sprites/ani/minccino.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/minccino.gif,minccino.gif,assets/sprites/gif/minccino.gif
0573,Cinccino,NA,Cinccino,https://img.pokemondb.net/sprites/scarlet-violet/icon/cinccino.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/cinccino.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/cinccino.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/cinccino.gif,https://play.pokemonshowdown.com/sprites/ani/cinccino.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/cinccino.gif,cinccino.gif,assets/sprites/gif/cinccino.gif
0574,Gothita,NA,Gothita,https://img.pokemondb.net/sprites/scarlet-violet/icon/gothita.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gothita.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/gothita.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/gothita.gif,https://play.pokemonshowdown.com/sprites/ani/gothita.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/gothita.gif,gothita.gif,assets/sprites/gif/gothita.gif
0575,Gothorita,NA,Gothorita,https://img.pokemondb.net/sprites/scarlet-violet/icon/gothorita.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gothorita.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/gothorita.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/gothorita.gif,https://play.pokemonshowdown.com/sprites/ani/gothorita.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/gothorita.gif,gothorita.gif,assets/sprites/gif/gothorita.gif
0576,Gothitelle,NA,Gothitelle,https://img.pokemondb.net/sprites/scarlet-violet/icon/gothitelle.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/gothitelle.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/gothitelle.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/gothitelle.gif,https://play.pokemonshowdown.com/sprites/ani/gothitelle.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/gothitelle.gif,gothitelle.gif,assets/sprites/gif/gothitelle.gif
0577,Solosis,NA,Solosis,https://img.pokemondb.net/sprites/scarlet-violet/icon/solosis.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/solosis.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/solosis.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/solosis.gif,https://play.pokemonshowdown.com/sprites/ani/solosis.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/solosis.gif,solosis.gif,assets/sprites/gif/solosis.gif
0578,Duosion,NA,Duosion,https://img.pokemondb.net/sprites/scarlet-violet/icon/duosion.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/duosion.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/duosion.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/duosion.gif,https://play.pokemonshowdown.com/sprites/ani/duosion.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/duosion.gif,duosion.gif,assets/sprites/gif/duosion.gif
0579,Reuniclus,NA,Reuniclus,https://img.pokemondb.net/sprites/scarlet-violet/icon/reuniclus.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/reuniclus.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/reuniclus.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/reuniclus.gif,https://play.pokemonshowdown.com/sprites/ani/reuniclus.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/reuniclus.gif,reuniclus.gif,assets/sprites/gif/reuniclus.gif
0580,Ducklett,NA,Ducklett,https://img.pokemondb.net/sprites/scarlet-violet/icon/ducklett.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/ducklett.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/ducklett.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/ducklett.gif,https://play.pokemonshowdown.com/sprites/ani/ducklett.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/ducklett.gif,ducklett.gif,assets/sprites/gif/ducklett.gif
0581,Swanna,NA,Swanna,https://img.pokemondb.net/sprites/scarlet-violet/icon/swanna.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/swanna.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/swanna.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/swanna.gif,https://play.pokemonshowdown.com/sprites/ani/swanna.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/swanna.gif,swanna.gif,assets/sprites/gif/swanna.gif
0582,Vanillite,NA,Vanillite,https://img.pokemondb.net/sprites/scarlet-violet/icon/vanillite.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/vanillite.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/vanillite.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/vanillite.gif,https://play.pokemonshowdown.com/sprites/ani/vanillite.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/vanillite.gif,vanillite.gif,assets/sprites/gif/vanillite.gif
0583,Vanillish,NA,Vanillish,https://img.pokemondb.net/sprites/scarlet-violet/icon/vanillish.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/vanillish.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/vanillish.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/vanillish.gif,https://play.pokemonshowdown.com/sprites/ani/vanillish.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/vanillish.gif,vanillish.gif,assets/sprites/gif/vanillish.gif
0584,Vanilluxe,NA,Vanilluxe,https://img.pokemondb.net/sprites/scarlet-violet/icon/vanilluxe.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/vanilluxe.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/vanilluxe.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/vanilluxe.gif,https://play.pokemonshowdown.com/sprites/ani/vanilluxe.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/vanilluxe.gif,vanilluxe.gif,assets/sprites/gif/vanilluxe.gif
0585,Deerling,NA,Deerling,https://img.pokemondb.net/sprites/scarlet-violet/icon/deerling.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/deerling.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/deerling.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/deerling.gif,https://play.pokemonshowdown.com/sprites/ani/deerling.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/deerling.gif,deerling.gif,assets/sprites/gif/deerling.gif
0586,Sawsbuck,NA,Sawsbuck,https://img.pokemondb.net/sprites/scarlet-violet/icon/sawsbuck.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/sawsbuck.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/sawsbuck.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/sawsbuck.gif,https://play.pokemonshowdown.com/sprites/ani/sawsbuck.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/sawsbuck.gif,sawsbuck.gif,assets/sprites/gif/sawsbuck.gif
0587,Emolga,NA,Emolga,https://img.pokemondb.net/sprites/scarlet-violet/icon/emolga.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/emolga.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/emolga.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/emolga.gif,https://play.pokemonshowdown.com/sprites/ani/emolga.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/emolga.gif,emolga.gif,assets/sprites/gif/emolga.gif
0588,Karrablast,NA,Karrablast,https://img.pokemondb.net/sprites/scarlet-violet/icon/karrablast.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/karrablast.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/karrablast.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/karrablast.gif,https://play.pokemonshowdown.com/sprites/ani/karrablast.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/karrablast.gif,karrablast.gif,assets/sprites/gif/karrablast.gif
0589,Escavalier,NA,Escavalier,https://img.pokemondb.net/sprites/scarlet-violet/icon/escavalier.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/escavalier.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/escavalier.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/escavalier.gif,https://play.pokemonshowdown.com/sprites/ani/escavalier.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/escavalier.gif,escavalier.gif,assets/sprites/gif/escavalier.gif
0590,Foongus,NA,Foongus,https://img.pokemondb.net/sprites/scarlet-violet/icon/foongus.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/foongus.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/foongus.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/foongus.gif,https://play.pokemonshowdown.com/sprites/ani/foongus.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/foongus.gif,foongus.gif,assets/sprites/gif/foongus.gif
0591,Amoonguss,NA,Amoonguss,https://img.pokemondb.net/sprites/scarlet-violet/icon/amoonguss.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/amoonguss.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/amoonguss.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/amoonguss.gif,https://play.pokemonshowdown.com/sprites/ani/amoonguss.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/amoonguss.gif,amoonguss.gif,assets/sprites/gif/amoonguss.gif
0592,Frillish,NA,Frillish,https://img.pokemondb.net/sprites/scarlet-violet/icon/frillish.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/frillish.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/frillish.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/frillish.gif,https://play.pokemonshowdown.com/sprites/ani/frillish.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/frillish.gif,frillish.gif,assets/sprites/gif/frillish.gif
0593,Jellicent,NA,Jellicent,https://img.pokemondb.net/sprites/scarlet-violet/icon/jellicent.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/jellicent.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/jellicent.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/jellicent.gif,https://play.pokemonshowdown.com/sprites/ani/jellicent.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/jellicent.gif,jellicent.gif,assets/sprites/gif/jellicent.gif
0594,Alomomola,NA,Alomomola,https://img.pokemondb.net/sprites/scarlet-violet/icon/alomomola.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/alomomola.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/alomomola.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/alomomola.gif,https://play.pokemonshowdown.com/sprites/ani/alomomola.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/alomomola.gif,alomomola.gif,assets/sprites/gif/alomomola.gif
0595,Joltik,NA,Joltik,https://img.pokemondb.net/sprites/scarlet-violet/icon/joltik.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/joltik.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/joltik.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/joltik.gif,https://play.pokemonshowdown.com/sprites/ani/joltik.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/joltik.gif,joltik.gif,assets/sprites/gif/joltik.gif
0596,Galvantula,NA,Galvantula,https://img.pokemondb.net/sprites/scarlet-violet/icon/galvantula.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/galvantula.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/galvantula.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/galvantula.gif,https://play.pokemonshowdown.com/sprites/ani/galvantula.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/galvantula.gif,galvantula.gif,assets/sprites/gif/galvantula.gif
0597,Ferroseed,NA,Ferroseed,https://img.pokemondb.net/sprites/scarlet-violet/icon/ferroseed.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/ferroseed.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/ferroseed.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/ferroseed.gif,https://play.pokemonshowdown.com/sprites/ani/ferroseed.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/ferroseed.gif,ferroseed.gif,assets/sprites/gif/ferroseed.gif
0598,Ferrothorn,NA,Ferrothorn,https://img.pokemondb.net/sprites/scarlet-violet/icon/ferrothorn.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/ferrothorn.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/ferrothorn.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/ferrothorn.gif,https://play.pokemonshowdown.com/sprites/ani/ferrothorn.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/ferrothorn.gif,ferrothorn.gif,assets/sprites/gif/ferrothorn.gif
0599,Klink,NA,Klink,https://img.pokemondb.net/sprites/scarlet-violet/icon/klink.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/klink.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/klink.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/klink.gif,https://play.pokemonshowdown.com/sprites/ani/klink.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/klink.gif,klink.gif,assets/sprites/gif/klink.gif
0600,Klang,NA,Klang,https://img.pokemondb.net/sprites/scarlet-violet/icon/klang.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/klang.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/klang.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/klang.gif,https://play.pokemonshowdown.com/sprites/ani/klang.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/klang.gif,klang.gif,assets/sprites/gif/klang.gif
0601,Klinklang,NA,Klinklang,https://img.pokemondb.net/sprites/scarlet-violet/icon/klinklang.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/klinklang.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/klinklang.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/klinklang.gif,https://play.pokemonshowdown.com/sprites/ani/klinklang.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/klinklang.gif,klinklang.gif,assets/sprites/gif/klinklang.gif
0602,Tynamo,NA,Tynamo,https://img.pokemondb.net/sprites/scarlet-violet/icon/tynamo.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/tynamo.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/tynamo.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/tynamo.gif,https://play.pokemonshowdown.com/sprites/ani/tynamo.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/tynamo.gif,tynamo.gif,assets/sprites/gif/tynamo.gif
0603,Eelektrik,NA,Eelektrik,https://img.pokemondb.net/sprites/scarlet-violet/icon/eelektrik.png,https://img.pokemondb.net/sprites/scarlet-violet/icon/avif/eelektrik.avif,https://img.pokemondb.net/sprites/black-white/anim/normal/eelektrik.gif,https://img.pokemondb.net/sprites/black-white/anim/shiny/eelektrik.gif,https://play.pokemonshowdown.com/sprites/ani/eelektrik.gif,https://play.pokemonshowdown.com/sprites/ani-shiny/eelektrik.gif,eelektrik.gif,assets/sprites/gif/eelektrik.gif
